time,region,pre,tmx
1903-12-16,Nugaal,3.78,29.61
1903-12-16,Sanaag,1.2611111,26.41111
1903-12-16,Sool,0.4416667,28.158333
1903-12-16,Togdheer,0.85,27.51
1903-12-16,Woqooyi Galbeed,1.5699999,28.029999
1904-01-16,Awdal,0.77500004,28.275
1904-01-16,Bakool,1.6125001,32.975
1904-01-16,Bari,4.045833,28.533335
1904-01-16,Bay,2.664286,33.06429
1904-01-16,Galgaduud,4.352941,32.447056
1904-01-16,Gedo,3.5785716,34.37143
1904-01-16,Hiraan,2.8090909,32.981823
1904-01-16,Lower Juba,2.7705882,33.24118
1904-01-16,Lower Shabelle,2.48,32.59
1904-01-16,Middle Juba,2.44,33.5
1904-01-16,Middle Shabelle,9.780001,32.180004
1904-01-16,Mudug,3.4117649,31.57059
1904-01-16,Nugaal,2.3600001,29.920002
1904-01-16,Sanaag,1.3888888,26.622223
1904-01-16,Sool,0.5,28.408333
1904-01-16,Togdheer,1.23,27.51
1904-01-16,Woqooyi Galbeed,0.98999995,27.670002
1904-02-15,Awdal,2.025,30.4
1904-02-15,Bakool,3.8125,34.2625
1904-02-15,Bari,3.5125,29.637503
1904-02-15,Bay,2.1714284,33.950005
1904-02-15,Galgaduud,1.4352942,33.458828
1904-02-15,Gedo,4.2642856,35.485714
1904-02-15,Hiraan,1.2090908,34.072727
1904-02-15,Lower Juba,0.22941177,33.800003
1904-02-15,Lower Shabelle,0.71,33.15
1904-02-15,Middle Juba,0.6,34.2
1904-02-15,Middle Shabelle,3.4800003,32.94
1904-02-15,Mudug,0.9117647,32.55294
1904-02-15,Nugaal,1.4300001,30.970001
1904-02-15,Sanaag,3.5,27.86111
1904-02-15,Sool,1.6166667,29.65
1904-02-15,Togdheer,3.5399997,28.95
1904-02-15,Woqooyi Galbeed,2.74,29.390003
1904-03-16,Awdal,50.275,31.300001
1904-03-16,Bakool,23.7,35.0
1904-03-16,Bari,6.991667,31.395834
1904-03-16,Bay,16.935713,34.757145
1904-03-16,Galgaduud,9.570589,34.570587
1904-03-16,Gedo,21.2,36.107143
1904-03-16,Hiraan,16.40909,34.97273
1904-03-16,Lower Juba,2.764706,34.47059
1904-03-16,Lower Shabelle,10.08,34.03
1904-03-16,Middle Juba,3.7400002,34.920002
1904-03-16,Middle Shabelle,20.8,33.92
1904-03-16,Mudug,6.694118,33.82353
1904-03-16,Nugaal,5.85,32.420002
1904-03-16,Sanaag,8.727778,29.25
1904-03-16,Sool,4.7083335,30.908335
1904-03-16,Togdheer,10.9,29.9
1904-03-16,Woqooyi Galbeed,33.920002,30.340002
1904-04-16,Awdal,1.1750001,32.125
1904-04-16,Bakool,117.625,33.95
1904-04-16,Bari,19.920834,32.9375
1904-04-16,Bay,92.41428,33.571434
1904-04-16,Galgaduud,49.376472,34.9
1904-04-16,Gedo,90.47857,34.121433
1904-04-16,Hiraan,78.79092,34.78182
1904-04-16,Lower Juba,9.394117,32.905884
1904-04-16,Lower Shabelle,65.14,33.52
1904-04-16,Middle Juba,16.0,33.460003
1904-04-16,Middle Shabelle,70.7,34.06
1904-04-16,Mudug,26.905882,34.65294
1904-04-16,Nugaal,25.2,33.52
1904-04-16,Sanaag,31.199999,30.5
1904-04-16,Sool,33.933334,31.933334
1904-04-16,Togdheer,45.9,30.52
1904-04-16,Woqooyi Galbeed,15.3,30.98
1904-05-16,Awdal,0.77500004,34.225002
1904-05-16,Bakool,85.450005,32.475002
1904-05-16,Bari,21.470835,34.195835
1904-05-16,Bay,90.707146,32.228573
1904-05-16,Galgaduud,60.217648,33.764706
1904-05-16,Gedo,59.135715,33.135715
1904-05-16,Hiraan,79.48182,33.254543
1904-05-16,Lower Juba,102.25294,32.111767
1904-05-16,Lower Shabelle,90.51,32.18
1904-05-16,Middle Juba,73.98,32.46
1904-05-16,Middle Shabelle,83.740005,32.579998
1904-05-16,Mudug,49.735294,34.11765
1904-05-16,Nugaal,39.510002,33.79
1904-05-16,Sanaag,35.03889,31.894444
1904-05-16,Sool,42.850002,32.64167
1904-05-16,Togdheer,49.579998,31.27
1904-05-16,Woqooyi Galbeed,14.81,32.390003
1904-06-16,Awdal,0.32500002,37.85
1904-06-16,Bakool,8.325001,31.8875
1904-06-16,Bari,3.8291667,33.56667
1904-06-16,Bay,29.185717,31.435715
1904-06-16,Galgaduud,8.111765,32.68235
1904-06-16,Gedo,6.664285,32.750004
1904-06-16,Hiraan,13.427273,32.28182
1904-06-16,Lower Juba,83.81177,31.064705
1904-06-16,Lower Shabelle,55.01,31.12
1904-06-16,Middle Juba,56.440002,31.560001
1904-06-16,Middle Shabelle,27.720001,31.3
1904-06-16,Mudug,5.882353,32.911766
1904-06-16,Nugaal,5.33,32.739998
1904-06-16,Sanaag,11.338889,32.272224
1904-06-16,Sool,9.016667,32.508335
1904-06-16,Togdheer,15.56,31.869999
1904-06-16,Woqooyi Galbeed,6.18,34.260002
1904-07-16,Awdal,6.8,37.6
1904-07-16,Bakool,6.4000006,30.6875
1904-07-16,Bari,3.375,32.49167
1904-07-16,Bay,21.42143,30.435713
1904-07-16,Galgaduud,4.2705884,31.552942
1904-07-16,Gedo,6.3071427,31.828571
1904-07-16,Hiraan,8.409091,31.072725
1904-07-16,Lower Juba,25.811766,30.588236
1904-07-16,Lower Shabelle,38.22,30.2
1904-07-16,Middle Juba,20.7,30.820002
1904-07-16,Middle Shabelle,27.640003,30.240002
1904-07-16,Mudug,0.582353,31.87059
1904-07-16,Nugaal,0.39000002,31.820002
1904-07-16,Sanaag,9.538889,31.644444
1904-07-16,Sool,2.466667,31.725
1904-07-16,Togdheer,9.05,31.01
1904-07-16,Woqooyi Galbeed,9.780001,33.47
1904-08-16,Awdal,1.25,37.175003
1904-08-16,Bakool,4.1125,31.1875
1904-08-16,Bari,5.879167,32.558334
1904-08-16,Bay,8.614285,30.792856
1904-08-16,Galgaduud,2.8235295,31.882353
1904-08-16,Gedo,2.4285717,32.17857
1904-08-16,Hiraan,5.572727,31.509092
1904-08-16,Lower Juba,1.7470587,30.752945
1904-08-16,Lower Shabelle,15.370001,30.4
1904-08-16,Middle Juba,2.08,31.060001
1904-08-16,Middle Shabelle,18.039999,30.540003
1904-08-16,Mudug,0.6588235,32.12353
1904-08-16,Nugaal,1.72,32.05
1904-08-16,Sanaag,12.083335,31.711113
1904-08-16,Sool,3.8333333,31.891668
1904-08-16,Togdheer,10.68,31.160004
1904-08-16,Woqooyi Galbeed,8.82,33.4
1904-09-16,Awdal,150.15,35.125
1904-09-16,Bakool,11.325001,32.300003
1904-09-16,Bari,7.2166667,33.754166
1904-09-16,Bay,11.057143,31.514286
1904-09-16,Galgaduud,6.347059,33.02941
1904-09-16,Gedo,5.65,32.835716
1904-09-16,Hiraan,8.845455,32.663635
1904-09-16,Lower Juba,27.629412,30.976469
1904-09-16,Lower Shabelle,13.670001,31.029999
1904-09-16,Middle Juba,19.9,31.440002
1904-09-16,Middle Shabelle,9.74,31.5
1904-09-16,Mudug,3.3764706,33.358826
1904-09-16,Nugaal,5.7300005,33.41
1904-09-16,Sanaag,18.544443,32.366665
1904-09-16,Sool,12.2,32.891666
1904-09-16,Togdheer,52.370003,31.61
1904-09-16,Woqooyi Galbeed,150.18001,32.920002
1904-10-16,Awdal,0.275,32.575
1904-10-16,Bakool,89.3,31.9625
1904-10-16,Bari,18.074999,32.25
1904-10-16,Bay,81.59286,31.400003
1904-10-16,Galgaduud,55.423534,32.958824
1904-10-16,Gedo,58.407146,32.27143
1904-10-16,Hiraan,77.91818,32.66364
1904-10-16,Lower Juba,19.147058,31.382353
1904-10-16,Lower Shabelle,53.49,31.36
1904-10-16,Middle Juba,32.7,31.560001
1904-10-16,Middle Shabelle,76.259995,31.86
1904-10-16,Mudug,40.311764,33.011765
1904-10-16,Nugaal,34.030003,32.5
1904-10-16,Sanaag,21.26111,30.194445
1904-10-16,Sool,31.900002,31.35
1904-10-16,Togdheer,32.28,30.080002
1904-10-16,Woqooyi Galbeed,6.5,31.030003
1904-11-16,Awdal,58.125,30.625
1904-11-16,Bakool,64.387505,32.0625
1904-11-16,Bari,8.141666,30.295837
1904-11-16,Bay,63.264286,31.785715
1904-11-16,Galgaduud,33.105885,32.805885
1904-11-16,Gedo,60.31429,32.478573
1904-11-16,Hiraan,55.02728,32.745457
1904-11-16,Lower Juba,11.52353,32.06471
1904-11-16,Lower Shabelle,58.75,31.829998
1904-11-16,Middle Juba,14.040001,32.14
1904-11-16,Middle Shabelle,69.600006,32.06
1904-11-16,Mudug,26.670588,32.452946
1904-11-16,Nugaal,14.610001,31.16
1904-11-16,Sanaag,6.383333,28.127779
1904-11-16,Sool,7.933333,29.716667
1904-11-16,Togdheer,18.16,28.670002
1904-11-16,Woqooyi Galbeed,32.75,29.36
1904-12-16,Awdal,11.200001,29.3
1904-12-16,Bakool,11.4875,32.6875
1904-12-16,Bari,3.7791665,28.391668
1904-12-16,Bay,12.071428,32.414288
1904-12-16,Galgaduud,10.841178,32.429413
1904-12-16,Gedo,14.042857,33.378574
1904-12-16,Hiraan,12.654547,32.890907
1904-12-16,Lower Juba,2.0941179,32.576473
1904-12-16,Lower Shabelle,14.26,32.200005
1904-12-16,Middle Juba,3.0400002,32.760002
1904-12-16,Middle Shabelle,21.539999,32.04
1904-12-16,Mudug,10.152942,31.482353
1904-12-16,Nugaal,3.78,29.62
1904-12-16,Sanaag,1.2777777,26.483334
1904-12-16,Sool,0.4416667,28.250002
1904-12-16,Togdheer,1.0200001,27.720001
1904-12-16,Woqooyi Galbeed,2.8700001,28.220001
1905-01-16,Awdal,1.4,29.0
1905-01-16,Bakool,1.6125001,33.4375
1905-01-16,Bari,4.045833,28.533335
1905-01-16,Bay,2.664286,33.478573
1905-01-16,Galgaduud,4.352941,32.570587
1905-01-16,Gedo,3.5785716,35.02143
1905-01-16,Hiraan,2.8090909,33.20909
1905-01-16,Lower Juba,2.9941177,34.076473
1905-01-16,Lower Shabelle,2.48,32.85
1905-01-16,Middle Juba,2.44,34.18
1905-01-16,Middle Shabelle,9.780001,32.239998
1905-01-16,Mudug,3.4117649,31.605885
1905-01-16,Nugaal,2.3600001,29.95
1905-01-16,Sanaag,1.3944445,26.766666
1905-01-16,Sool,0.5,28.591667
1905-01-16,Togdheer,1.26,27.939999
1905-01-16,Woqooyi Galbeed,1.1600001,28.26
1905-02-15,Awdal,0.3,29.625
1905-02-15,Bakool,3.8125,34.075005
1905-02-15,Bari,3.5125,29.637503
1905-02-15,Bay,2.7642858,33.56429
1905-02-15,Galgaduud,1.4352942,33.441177
1905-02-15,Gedo,5.1357145,34.864285
1905-02-15,Hiraan,1.2090908,34.009094
1905-02-15,Lower Juba,2.2,33.600006
1905-02-15,Lower Shabelle,0.96000004,32.93
1905-02-15,Middle Juba,2.3799999,33.8
1905-02-15,Middle Shabelle,3.4800003,32.920002
1905-02-15,Mudug,0.9117647,32.55294
1905-02-15,Nugaal,1.4300001,30.970001
1905-02-15,Sanaag,3.488889,27.833334
1905-02-15,Sool,1.6083332,29.625
1905-02-15,Togdheer,3.4,28.84
1905-02-15,Woqooyi Galbeed,1.89,29.05
1905-03-16,Awdal,36.050003,30.850002
1905-03-16,Bakool,23.7,34.975
1905-03-16,Bari,6.991667,31.395834
1905-03-16,Bay,72.42858,34.585716
1905-03-16,Galgaduud,9.570589,34.576473
1905-03-16,Gedo,70.78571,35.835716
1905-03-16,Hiraan,16.40909,35.0
1905-03-16,Lower Juba,157.2706,34.364708
1905-03-16,Lower Shabelle,48.530003,33.96
1905-03-16,Middle Juba,143.2,34.760002
1905-03-16,Middle Shabelle,20.8,33.9
1905-03-16,Mudug,6.694118,33.82353
1905-03-16,Nugaal,5.85,32.420002
1905-03-16,Sanaag,8.666667,29.277779
1905-03-16,Sool,4.6749997,30.933334
1905-03-16,Togdheer,9.490001,29.99
1905-03-16,Woqooyi Galbeed,25.509998,30.23
1905-04-16,Awdal,138.875,31.825
1905-04-16,Bakool,117.625,33.875
1905-04-16,Bari,19.920834,32.9375
1905-04-16,Bay,97.77143,33.578575
1905-04-16,Galgaduud,49.376472,34.84118
1905-04-16,Gedo,93.785706,34.121426
1905-04-16,Hiraan,78.79092,34.718185
1905-04-16,Lower Juba,27.282352,33.364708
1905-04-16,Lower Shabelle,70.42,33.590004
1905-04-16,Middle Juba,28.7,33.7
1905-04-16,Middle Shabelle,70.7,34.06
1905-04-16,Mudug,26.905882,34.64118
1905-04-16,Nugaal,25.2,33.510002
1905-04-16,Sanaag,33.25,30.433336
1905-04-16,Sool,35.11667,31.841667
1905-04-16,Togdheer,77.32,30.330002
1905-04-16,Woqooyi Galbeed,127.92,30.710003
1905-05-16,Awdal,14.25,34.649998
1905-05-16,Bakool,85.450005,32.3125
1905-05-16,Bari,21.470835,34.195835
1905-05-16,Bay,98.357155,31.935717
1905-05-16,Galgaduud,60.217648,33.747063
1905-05-16,Gedo,62.871426,32.67143
1905-05-16,Hiraan,79.48182,33.2
1905-05-16,Lower Juba,114.47647,31.752945
1905-05-16,Lower Shabelle,100.020004,32.0
1905-05-16,Middle Juba,96.759995,32.1
1905-05-16,Middle Shabelle,83.740005,32.559998
1905-05-16,Mudug,49.735294,34.11765
1905-05-16,Nugaal,39.510002,33.79
1905-05-16,Sanaag,35.455555,31.866665
1905-05-16,Sool,43.083332,32.61667
1905-05-16,Togdheer,55.0,31.190002
1905-05-16,Woqooyi Galbeed,31.26,32.45
1905-06-16,Awdal,0.32500002,36.525
1905-06-16,Bakool,8.325001,31.5125
1905-06-16,Bari,3.8291667,33.56667
1905-06-16,Bay,21.007143,31.135715
1905-06-16,Galgaduud,8.111765,32.558823
1905-06-16,Gedo,4.9785714,32.264286
1905-06-16,Hiraan,13.427273,32.090908
1905-06-16,Lower Juba,23.235294,30.964706
1905-06-16,Lower Shabelle,36.84,30.960001
1905-06-16,Middle Juba,15.960001,31.279999
1905-06-16,Middle Shabelle,27.720001,31.26
1905-06-16,Mudug,5.882353,32.870586
1905-06-16,Nugaal,5.33,32.71
1905-06-16,Sanaag,11.338889,32.122223
1905-06-16,Sool,9.016667,32.325
1905-06-16,Togdheer,15.56,31.430002
1905-06-16,Woqooyi Galbeed,6.18,33.46
1905-07-16,Awdal,3.775,38.275
1905-07-16,Bakool,6.4000006,30.775002
1905-07-16,Bari,3.375,32.49167
1905-07-16,Bay,29.814285,30.257141
1905-07-16,Galgaduud,4.2705884,31.67059
1905-07-16,Gedo,8.328572,31.57143
1905-07-16,Hiraan,8.409091,31.245455
1905-07-16,Lower Juba,64.00588,30.152939
1905-07-16,Lower Shabelle,55.590004,30.029999
1905-07-16,Middle Juba,56.620003,30.48
1905-07-16,Middle Shabelle,27.640003,30.26
1905-07-16,Mudug,0.582353,31.9
1905-07-16,Nugaal,0.39000002,31.85
1905-07-16,Sanaag,9.527778,31.777779
1905-07-16,Sool,2.4583335,31.891665
1905-07-16,Togdheer,8.69,31.400003
1905-07-16,Woqooyi Galbeed,7.88,34.010002
1905-08-16,Awdal,1.25,37.175003
1905-08-16,Bakool,4.1125,31.112501
1905-08-16,Bari,5.879167,32.558334
1905-08-16,Bay,11.678573,30.585714
1905-08-16,Galgaduud,2.8235295,31.882353
1905-08-16,Gedo,3.1285713,31.878572
1905-08-16,Hiraan,5.572727,31.509092
1905-08-16,Lower Juba,15.617647,30.376472
1905-08-16,Lower Shabelle,22.15,30.279999
1905-08-16,Middle Juba,14.140001,30.76
1905-08-16,Middle Shabelle,18.039999,30.540003
1905-08-16,Mudug,0.6588235,32.12353
1905-08-16,Nugaal,1.72,32.05
1905-08-16,Sanaag,12.083335,31.711113
1905-08-16,Sool,3.8333333,31.891668
1905-08-16,Togdheer,10.68,31.160004
1905-08-16,Woqooyi Galbeed,8.82,33.4
1905-09-16,Awdal,199.875,35.225
1905-09-16,Bakool,11.325001,32.4375
1905-09-16,Bari,7.2166667,33.754166
1905-09-16,Bay,6.9214287,31.77143
1905-09-16,Galgaduud,6.347059,33.02941
1905-09-16,Gedo,3.857143,33.228573
1905-09-16,Hiraan,8.845455,32.68182
1905-09-16,Lower Juba,7.1117654,31.411764
1905-09-16,Lower Shabelle,7.1200004,31.2
1905-09-16,Middle Juba,1.76,31.840002
1905-09-16,Middle Shabelle,9.74,31.5
1905-09-16,Mudug,3.3764706,33.358826
1905-09-16,Nugaal,5.7300005,33.41
1905-09-16,Sanaag,19.144445,32.366665
1905-09-16,Sool,12.533333,32.891666
1905-09-16,Togdheer,63.05,31.680002
1905-09-16,Woqooyi Galbeed,196.76,33.02
1905-10-16,Awdal,6.975,33.25
1905-10-16,Bakool,89.3,32.4875
1905-10-16,Bari,18.074999,32.25
1905-10-16,Bay,72.99286,32.100002
1905-10-16,Galgaduud,55.423534,33.07647
1905-10-16,Gedo,53.771427,33.357143
1905-10-16,Hiraan,77.91818,32.88182
1905-10-16,Lower Juba,9.629412,32.435295
1905-10-16,Lower Shabelle,47.27,31.809998
1905-10-16,Middle Juba,16.320002,32.559998
1905-10-16,Middle Shabelle,76.259995,31.920002
1905-10-16,Mudug,40.311764,33.041172
1905-10-16,Nugaal,34.030003,32.53
1905-10-16,Sanaag,21.466667,30.32778
1905-10-16,Sool,32.033333,31.516668
1905-10-16,Togdheer,35.21,30.470001
1905-10-16,Woqooyi Galbeed,13.590001,31.569998
1905-11-16,Awdal,27.175,31.550001
1905-11-16,Bakool,64.387505,32.4125
1905-11-16,Bari,8.141666,30.295837
1905-11-16,Bay,103.92857,32.085716
1905-11-16,Galgaduud,33.105885,32.929413
1905-11-16,Gedo,86.09999,32.95
1905-11-16,Hiraan,55.02728,32.936367
1905-11-16,Lower Juba,85.18823,32.65294
1905-11-16,Lower Shabelle,99.98,31.990002
1905-11-16,Middle Juba,118.06,32.54
1905-11-16,Middle Shabelle,69.600006,32.1
1905-11-16,Mudug,26.670588,32.500004
1905-11-16,Nugaal,14.610001,31.189999
1905-11-16,Sanaag,6.0500007,28.277779
1905-11-16,Sool,7.7583337,29.900002
1905-11-16,Togdheer,13.24,29.1
1905-11-16,Woqooyi Galbeed,16.47,30.029999
1905-12-16,Awdal,0.075,30.2
1905-12-16,Bakool,11.4875,32.975
1905-12-16,Bari,3.7791665,28.391668
1905-12-16,Bay,12.071428,32.714287
1905-12-16,Galgaduud,10.841178,32.535294
1905-12-16,Gedo,14.042857,33.857143
1905-12-16,Hiraan,12.654547,33.045456
1905-12-16,Lower Juba,1.8294117,32.85294
1905-12-16,Lower Shabelle,14.26,32.329998
1905-12-16,Middle Juba,3.0400002,33.079998
1905-12-16,Middle Shabelle,21.539999,32.079998
1905-12-16,Mudug,10.152942,31.50588
1905-12-16,Nugaal,3.78,29.640003
1905-12-16,Sanaag,1.2444444,26.599998
1905-12-16,Sool,0.4416667,28.4
1905-12-16,Togdheer,0.7,28.060001
1905-12-16,Woqooyi Galbeed,0.45,28.810001
1906-01-16,Awdal,0.125,29.2
1906-01-16,Bakool,1.6125001,33.075
1906-01-16,Bari,4.045833,28.533335
1906-01-16,Bay,2.664286,33.014286
1906-01-16,Galgaduud,4.352941,32.51176
1906-01-16,Gedo,3.5785716,34.32143
1906-01-16,Hiraan,2.8090909,33.05455
1906-01-16,Lower Juba,1.9764707,32.994118
1906-01-16,Lower Shabelle,2.48,32.510002
1906-01-16,Middle Juba,2.42,33.36
1906-01-16,Middle Shabelle,9.780001,32.2
1906-01-16,Mudug,3.4117649,31.59412
1906-01-16,Nugaal,2.3600001,29.939999
1906-01-16,Sanaag,1.3888888,26.694445
1906-01-16,Sool,0.5,28.500002
1906-01-16,Togdheer,1.1899999,27.730001
1906-01-16,Woqooyi Galbeed,0.8,28.14
1906-02-15,Awdal,3.3000002,30.650002
1906-02-15,Bakool,3.8125,34.7375
1906-02-15,Bari,3.5125,29.637503
1906-02-15,Bay,2.1714284,34.357143
1906-02-15,Galgaduud,1.4352942,33.617645
1906-02-15,Gedo,4.2642856,36.114285
1906-02-15,Hiraan,1.2090908,34.327274
1906-02-15,Lower Juba,0.5588235,34.47059
1906-02-15,Lower Shabelle,0.71,33.43
1906-02-15,Middle Juba,0.6,34.760002
1906-02-15,Middle Shabelle,3.4800003,33.0
1906-02-15,Mudug,0.9117647,32.60588
1906-02-15,Nugaal,1.4300001,31.01
1906-02-15,Sanaag,3.5166664,28.033335
1906-02-15,Sool,1.6166667,29.883331
1906-02-15,Togdheer,3.6899998,29.440002
1906-02-15,Woqooyi Galbeed,3.4100003,29.880001
1906-03-16,Awdal,38.9,31.000002
1906-03-16,Bakool,23.7,35.025
1906-03-16,Bari,6.991667,31.395834
1906-03-16,Bay,24.142857,34.721428
1906-03-16,Galgaduud,9.570589,34.576473
1906-03-16,Gedo,27.62857,36.04286
1906-03-16,Hiraan,16.40909,35.009094
1906-03-16,Lower Juba,28.205883,34.19412
1906-03-16,Lower Shabelle,15.08,33.99
1906-03-16,Middle Juba,22.02,34.8
1906-03-16,Middle Shabelle,20.8,33.92
1906-03-16,Mudug,6.694118,33.82353
1906-03-16,Nugaal,5.85,32.420002
1906-03-16,Sanaag,8.677778,29.277779
1906-03-16,Sool,4.6833334,30.933334
1906-03-16,Togdheer,9.76,29.99
1906-03-16,Woqooyi Galbeed,27.2,30.279999
1906-04-16,Awdal,1.1750001,32.199997
1906-04-16,Bakool,117.625,33.800003
1906-04-16,Bari,19.920834,32.9375
1906-04-16,Bay,193.9357,33.535713
1906-04-16,Galgaduud,49.376472,34.84118
1906-04-16,Gedo,153.54286,34.050003
1906-04-16,Hiraan,78.79092,34.68182
1906-04-16,Lower Juba,207.10588,33.094116
1906-04-16,Lower Shabelle,165.20001,33.54
1906-04-16,Middle Juba,256.36002,33.56
1906-04-16,Middle Shabelle,70.7,34.04
1906-04-16,Mudug,26.905882,34.64118
1906-04-16,Nugaal,25.2,33.510002
1906-04-16,Sanaag,31.199999,30.433336
1906-04-16,Sool,33.933334,31.841667
1906-04-16,Togdheer,45.9,30.3
1906-04-16,Woqooyi Galbeed,15.3,30.790003
1906-05-16,Awdal,0.77500004,35.0
1906-05-16,Bakool,85.450005,32.7625
1906-05-16,Bari,21.470835,34.195835
1906-05-16,Bay,123.50715,32.264286
1906-05-16,Galgaduud,60.217648,33.92353
1906-05-16,Gedo,75.12856,33.214287
1906-05-16,Hiraan,79.48182,33.47273
1906-05-16,Lower Juba,206.0,31.8
1906-05-16,Lower Shabelle,131.28,32.16
1906-05-16,Middle Juba,171.16,32.340004
1906-05-16,Middle Shabelle,83.740005,32.640003
1906-05-16,Mudug,49.735294,34.17647
1906-05-16,Nugaal,39.510002,33.829998
1906-05-16,Sanaag,35.03889,32.06667
1906-05-16,Sool,42.850002,32.875004
1906-05-16,Togdheer,49.579998,31.77
1906-05-16,Woqooyi Galbeed,14.81,33.06
1906-06-16,Awdal,0.32500002,37.775
1906-06-16,Bakool,8.325001,31.925003
1906-06-16,Bari,3.8291667,33.56667
1906-06-16,Bay,35.96429,31.242857
1906-06-16,Galgaduud,8.111765,32.764706
1906-06-16,Gedo,8.057143,32.47857
1906-06-16,Hiraan,13.427273,32.39091
1906-06-16,Lower Juba,142.01176,30.5
1906-06-16,Lower Shabelle,70.08,30.940002
1906-06-16,Middle Juba,90.880005,31.12
1906-06-16,Middle Shabelle,27.720001,31.34
1906-06-16,Mudug,5.882353,32.95294
1906-06-16,Nugaal,5.33,32.77
1906-06-16,Sanaag,11.338889,32.372227
1906-06-16,Sool,9.016667,32.616665
1906-06-16,Togdheer,15.56,32.170006
1906-06-16,Woqooyi Galbeed,6.18,34.460003
1906-07-16,Awdal,21.75,38.275
1906-07-16,Bakool,6.4000006,30.6625
1906-07-16,Bari,3.375,32.49167
1906-07-16,Bay,27.085712,30.007143
1906-07-16,Galgaduud,4.2705884,31.67059
1906-07-16,Gedo,7.678572,31.214285
1906-07-16,Hiraan,8.409091,31.218182
1906-07-16,Lower Juba,42.794117,29.588236
1906-07-16,Lower Shabelle,49.940002,29.86
1906-07-16,Middle Juba,44.3,30.02
1906-07-16,Middle Shabelle,27.640003,30.26
1906-07-16,Mudug,0.582353,31.9
1906-07-16,Nugaal,0.39000002,31.85
1906-07-16,Sanaag,9.611111,31.777779
1906-07-16,Sool,2.525,31.891665
1906-07-16,Togdheer,10.92,31.400003
1906-07-16,Woqooyi Galbeed,19.240002,34.010002
1906-08-16,Awdal,25.975,37.925003
1906-08-16,Bakool,4.1125,31.3625
1906-08-16,Bari,5.879167,32.558334
1906-08-16,Bay,9.1,30.607143
1906-08-16,Galgaduud,2.8235295,32.005886
1906-08-16,Gedo,2.5357146,31.914286
1906-08-16,Hiraan,5.572727,31.67273
1906-08-16,Lower Juba,7.8882356,29.988235
1906-08-16,Lower Shabelle,16.420002,30.23
1906-08-16,Middle Juba,4.2799997,30.539999
1906-08-16,Middle Shabelle,18.039999,30.560001
1906-08-16,Mudug,0.6588235,32.17059
1906-08-16,Nugaal,1.72,32.079998
1906-08-16,Sanaag,12.155557,31.86111
1906-08-16,Sool,3.8916667,32.075
1906-08-16,Togdheer,13.370001,31.59
1906-08-16,Woqooyi Galbeed,24.52,34.0
1906-09-16,Awdal,0.925,35.699997
1906-09-16,Bakool,11.325001,32.5625
1906-09-16,Bari,7.2166667,33.754166
1906-09-16,Bay,6.9214287,31.742859
1906-09-16,Galgaduud,6.347059,33.135292
1906-09-16,Gedo,3.857143,33.2
1906-09-16,Hiraan,8.845455,32.80909
1906-09-16,Lower Juba,2.311765,31.035294
1906-09-16,Lower Shabelle,7.1200004,31.14
1906-09-16,Middle Juba,1.82,31.6
1906-09-16,Middle Shabelle,9.74,31.52
1906-09-16,Mudug,3.3764706,33.388237
1906-09-16,Nugaal,5.7300005,33.42
1906-09-16,Sanaag,16.744444,32.483334
1906-09-16,Sool,11.183333,33.05
1906-09-16,Togdheer,20.36,31.939999
1906-09-16,Woqooyi Galbeed,10.460001,33.39
1906-10-16,Awdal,0.275,33.15
1906-10-16,Bakool,89.3,32.2
1906-10-16,Bari,18.074999,32.25
1906-10-16,Bay,69.32143,31.921429
1906-10-16,Galgaduud,55.423534,32.958824
1906-10-16,Gedo,51.778572,33.107143
1906-10-16,Hiraan,77.91818,32.70909
1906-10-16,Lower Juba,4.6764708,32.25294
1906-10-16,Lower Shabelle,44.600002,31.73
1906-10-16,Middle Juba,9.440001,32.4
1906-10-16,Middle Shabelle,76.259995,31.880001
1906-10-16,Mudug,40.311764,33.011765
1906-10-16,Nugaal,34.030003,32.5
1906-10-16,Sanaag,21.26111,30.194445
1906-10-16,Sool,31.900002,31.35
1906-10-16,Togdheer,32.28,30.09
1906-10-16,Woqooyi Galbeed,6.5,31.220001
1906-11-16,Awdal,45.625004,30.0
1906-11-16,Bakool,64.387505,31.7625
1906-11-16,Bari,8.141666,30.295837
1906-11-16,Bay,76.82143,31.742859
1906-11-16,Galgaduud,33.105885,32.68235
1906-11-16,Gedo,68.921425,32.385715
1906-11-16,Hiraan,55.02728,32.53636
1906-11-16,Lower Juba,36.9,32.21176
1906-11-16,Lower Shabelle,72.5,31.8
1906-11-16,Middle Juba,48.940002,32.18
1906-11-16,Middle Shabelle,69.600006,32.0
1906-11-16,Mudug,26.670588,32.41765
1906-11-16,Nugaal,14.610001,31.130001
1906-11-16,Sanaag,6.25,27.983334
1906-11-16,Sool,7.8583336,29.541666
1906-11-16,Togdheer,16.18,28.24
1906-11-16,Woqooyi Galbeed,26.170002,28.8
1906-12-16,Awdal,4.0,28.224998
1906-12-16,Bakool,11.4875,32.050003
1906-12-16,Bari,3.7791665,28.391668
1906-12-16,Bay,12.071428,32.3
1906-12-16,Galgaduud,10.841178,32.135296
1906-12-16,Gedo,14.042857,33.157146
1906-12-16,Hiraan,12.654547,32.445457
1906-12-16,Lower Juba,11.941176,32.629414
1906-12-16,Lower Shabelle,14.26,32.140003
