time,admin1,tmx,pre
1966-04,Gedo,33.614285,135.65001
1966-04,Hiraan,33.918182,92.75455
1966-04,Lower Juba,33.535294,95.37059
1966-04,Lower Shabelle,33.110004,139.08
1966-04,Middle Juba,33.6,124.840004
1966-04,Middle Shabelle,33.260002,90.22001
1966-04,Mudug,33.982353,20.747057
1966-04,Nugaal,32.989998,20.67
1966-04,Sanaag,29.694445,28.661112
1966-04,Sool,31.125,26.658333
1966-04,Togdheer,29.6,27.070002
1966-04,Woqooyi Galbeed,29.960001,15.95
1966-05,Awdal,35.075,9.25
1966-05,Bakool,33.175003,15.387501
1966-05,Banadir,32.839999000000006,16.015
1966-05,Bari,34.216667,20.666666
1966-05,Bay,32.692856,16.935715
1966-05,Galgaduud,34.35882,23.752943
1966-05,Gedo,33.664284,16.221428
1966-05,Hiraan,33.836365,13.363636
1966-05,Lower Juba,32.69412,63.594124
1966-05,Lower Shabelle,32.6,16.15
1966-05,Middle Juba,33.0,20.02
1966-05,Middle Shabelle,33.079998,15.88
1966-05,Mudug,34.505886,24.488235
1966-05,Nugaal,34.05,24.34
1966-05,Sanaag,32.47222,31.066664
1966-05,Sool,33.341667,27.608332
1966-05,Togdheer,32.31,33.22
1966-05,Woqooyi Galbeed,33.35,19.99
1966-06,Awdal,36.3,7.3
1966-06,Bakool,31.550001,4.4875
1966-06,Banadir,31.0300005,30.7450015
1966-06,Bari,33.62917,3.6208334
1966-06,Bay,31.328571,18.321428
1966-06,Galgaduud,32.32941,4.464706
1966-06,Gedo,32.707146,2.6499999
1966-06,Hiraan,31.900002,8.263637
1966-06,Lower Juba,31.311764,66.21764
1966-06,Lower Shabelle,31.0,40.370003
1966-06,Middle Juba,31.660004,38.84
1966-06,Middle Shabelle,31.060001,21.12
1966-06,Mudug,32.7,1.0235295
1966-06,Nugaal,32.59,1.3300002
1966-06,Sanaag,32.005554,9.672222
1966-06,Sool,32.116665,3.8166666
1966-06,Togdheer,31.15,11.849999
1966-06,Woqooyi Galbeed,33.25,16.320002
1966-07,Awdal,37.925003,11.625
1966-07,Bakool,30.7625,2.25
1966-07,Banadir,30.474999,18.72
1966-07,Bari,32.61667,3.3666668
1966-07,Bay,30.47143,9.885714
1966-07,Galgaduud,31.817648,1.9941177
1966-07,Gedo,31.707144,2.5928574
1966-07,Hiraan,31.345453,3.8181818
1966-07,Lower Juba,30.758825,9.605883
1966-07,Lower Shabelle,30.37,22.720001
1966-07,Middle Juba,30.9,12.14
1966-07,Middle Shabelle,30.579998,14.719999
1966-07,Mudug,32.10588,0.1
1966-07,Nugaal,31.98,0.060000002
1966-07,Sanaag,31.86111,8.238889
1966-07,Sool,31.908333,0.9583333
1966-07,Togdheer,31.27,4.58
1966-07,Woqooyi Galbeed,33.75,10.08
1966-08,Awdal,37.075,38.35
1966-08,Bakool,31.275002,3.1625
1966-08,Banadir,30.525,18.8200005
1966-08,Bari,32.733334,5.7500005
1966-08,Bay,30.800001,19.071428
1966-08,Galgaduud,31.958826,1.2058823
1966-08,Gedo,32.235714,8.807143
1966-08,Hiraan,31.618183,2.4727273
1966-08,Lower Juba,30.858822,42.74118
1966-08,Lower Shabelle,30.41,28.920002
1966-08,Middle Juba,31.179998,36.86
1966-08,Middle Shabelle,30.64,8.719999
1966-08,Mudug,32.182354,0.08235294
1966-08,Nugaal,32.1,0.43
1966-08,Sanaag,31.822222,13.066667
1966-08,Sool,31.9,3.4000003
1966-08,Togdheer,31.070002,19.59
1966-08,Woqooyi Galbeed,33.29,39.530003
1966-09,Awdal,34.975002,21.525002
1966-09,Bakool,32.6,2.325
1966-09,Banadir,31.6200015,4.595000300000001
1966-09,Bari,33.729168,7.4125
1966-09,Bay,32.092857,3.457143
1966-09,Galgaduud,33.047062,4.617647
1966-09,Gedo,33.657146,1.6428572
1966-09,Hiraan,32.78182,3.0
1966-09,Lower Juba,32.01765,15.217648
1966-09,Lower Shabelle,31.560001,5.1500006
1966-09,Middle Juba,32.340004,6.6800003
1966-09,Middle Shabelle,31.680002,4.04
1966-09,Mudug,33.305885,4.4588237
1966-09,Nugaal,33.309998,8.370001
1966-09,Sanaag,32.233334,16.772224
1966-09,Sool,32.783337,13.458333
1966-09,Togdheer,31.570002,24.310001
1966-09,Woqooyi Galbeed,32.82,28.880001
1966-10,Awdal,32.725,21.5
1966-10,Bakool,32.6625,138.6125
1966-10,Banadir,31.685001,123.72000249999999
1966-10,Bari,32.59167,21.358335
1966-10,Bay,32.35,157.22144
1966-10,Galgaduud,33.0,108.5
1966-10,Gedo,34.0,99.15715
1966-10,Hiraan,32.754543,136.79999
1966-10,Lower Juba,32.547062,47.752945
1966-10,Lower Shabelle,31.670002,108.880005
1966-10,Middle Juba,32.760002,75.28001
1966-10,Middle Shabelle,31.7,138.56
1966-10,Mudug,33.047062,114.229416
1966-10,Nugaal,32.629997,94.63
1966-10,Sanaag,30.605556,28.800001
1966-10,Sool,31.699999,78.94167
1966-10,Togdheer,30.480001,97.29
1966-10,Woqooyi Galbeed,31.310001,41.48
1966-11,Awdal,31.0,0.825
1966-11,Bakool,32.4375,26.15
1966-11,Banadir,31.745,45.699996999999996
1966-11,Bari,30.220835,7.679167
1966-11,Bay,32.000004,52.43571
1966-11,Galgaduud,32.935295,10.411765
1966-11,Gedo,33.085716,41.18572
1966-11,Hiraan,32.718185,21.881819
1966-11,Lower Juba,32.635296,49.14118
1966-11,Lower Shabelle,31.73,54.739998
1966-11,Middle Juba,32.52,63.18
1966-11,Middle Shabelle,31.76,36.659996
1966-11,Mudug,32.517647,2.9411764
1966-11,Nugaal,31.34,4.29
1966-11,Sanaag,28.583334,4.7277775
1966-11,Sool,30.425003,2.3166668
1966-11,Togdheer,29.690002,1.36
1966-11,Woqooyi Galbeed,30.060001,0.51000005
1966-12,Awdal,29.850002,0.05
1966-12,Bakool,33.5625,0.1875
1966-12,Banadir,32.02,1.0850000149999999
1966-12,Bari,28.033335,3.6708336
1966-12,Bay,33.350002,0.114285715
1966-12,Galgaduud,32.100002,2.1529412
1966-12,Gedo,35.235718,1.0285714
1966-12,Hiraan,32.754543,0.28181818
1966-12,Lower Juba,33.582355,2.347059
1966-12,Lower Shabelle,32.42,0.47000003
1966-12,Middle Juba,33.82,0.48000002
1966-12,Middle Shabelle,31.62,1.7
1966-12,Mudug,31.041178,1.2058823
1966-12,Nugaal,29.34,1.3199999
1966-12,Sanaag,26.322224,1.0888889
1966-12,Sool,28.400002,0.10833334
1966-12,Togdheer,28.3,0.080000006
1966-12,Woqooyi Galbeed,28.7,0.05
1967-01,Awdal,29.5,2.375
1967-01,Bakool,33.4,0.0125
1967-01,Banadir,32.015,0.455
1967-01,Bari,28.345835,3.9458332
1967-01,Bay,33.407143,0.007142857
1967-01,Galgaduud,32.058823,1.0705882
1967-01,Gedo,35.357143,0.40714288
1967-01,Hiraan,32.763638,0.081818186
1967-01,Lower Juba,33.882355,1.3294117
1967-01,Lower Shabelle,32.43,0.05
1967-01,Middle Juba,34.1,0.26
1967-01,Middle Shabelle,31.6,0.86
1967-01,Mudug,31.1,0.45882353
1967-01,Nugaal,29.640003,0.95
1967-01,Sanaag,26.616667,1.2333333
1967-01,Sool,28.491667,0.20833333
1967-01,Togdheer,28.130001,0.84000003
1967-01,Woqooyi Galbeed,28.560001,1.27
1967-02,Awdal,30.3,0.05
1967-02,Bakool,34.7125,0.05
1967-02,Banadir,33.1199985,0.1650000005
1967-02,Bari,29.6625,3.4291668
1967-02,Bay,34.521427,0.0
1967-02,Galgaduud,33.47059,0.32941177
1967-02,Gedo,36.45,0.05
1967-02,Hiraan,34.16364,0.009090909
1967-02,Lower Juba,34.617645,0.19411767
1967-02,Lower Shabelle,33.359997,0.030000001
1967-02,Middle Juba,34.920002,0.04
1967-02,Middle Shabelle,32.88,0.3
1967-02,Mudug,32.54706,0.111764714
1967-02,Nugaal,30.990002,0.46000004
1967-02,Sanaag,28.072222,2.9277778
1967-02,Sool,29.783335,0.5416667
1967-02,Togdheer,29.210001,0.41000003
1967-02,Woqooyi Galbeed,29.63,0.13
1967-03,Awdal,30.275002,25.35
1967-03,Bakool,35.3375,39.15
1967-03,Banadir,34.140001,20.9449995
1967-03,Bari,31.487503,9.729167
1967-03,Bay,35.485714,27.628572
1967-03,Galgaduud,34.37059,34.22353
1967-03,Gedo,37.228573,34.842857
1967-03,Hiraan,34.99091,31.818182
1967-03,Lower Juba,35.64118,6.705883
1967-03,Lower Shabelle,34.420002,15.95
1967-03,Middle Juba,35.960003,15.179998
1967-03,Middle Shabelle,33.86,25.939999
1967-03,Mudug,33.682354,50.10588
1967-03,Nugaal,32.32,40.3
1967-03,Sanaag,29.105556,29.483337
1967-03,Sool,30.641668,25.325003
1967-03,Togdheer,29.510004,28.560001
1967-03,Woqooyi Galbeed,29.73,32.46
1967-04,Awdal,31.025002,24.2
1967-04,Bakool,33.600002,118.675
1967-04,Banadir,33.810001,74.405
1967-04,Bari,32.691666,19.2875
1967-04,Bay,33.68571,105.75714
1967-04,Galgaduud,34.541176,47.34706
1967-04,Gedo,34.307144,104.25715
1967-04,Hiraan,34.46364,79.645454
1967-04,Lower Juba,34.041172,78.17647
1967-04,Lower Shabelle,33.7,79.55
1967-04,Middle Juba,34.16,62.52
1967-04,Middle Shabelle,33.920002,69.26
1967-04,Mudug,34.399998,17.564709
1967-04,Nugaal,33.3,14.83
1967-04,Sanaag,29.894447,29.555555
1967-04,Sool,31.308334,23.700003
1967-04,Togdheer,29.63,38.06
1967-04,Woqooyi Galbeed,29.960001,31.710001
1967-05,Awdal,33.225002,44.525
1967-05,Bakool,32.0,181.48749
1967-05,Banadir,32.275,173.57
1967-05,Bari,34.045834,20.154167
1967-05,Bay,32.035717,175.25713
1967-05,Galgaduud,33.411766,87.8353
1967-05,Gedo,32.82143,101.47143
1967-05,Hiraan,32.909092,166.41818
1967-05,Lower Juba,32.405884,154.32942
1967-05,Lower Shabelle,32.15,179.62
1967-05,Middle Juba,32.559998,136.42001
1967-05,Middle Shabelle,32.4,167.52
1967-05,Mudug,33.841175,27.2
1967-05,Nugaal,33.54,14.7300005
1967-05,Sanaag,31.38889,35.07222
1967-05,Sool,32.100002,27.391665
1967-05,Togdheer,30.45,65.94
1967-05,Woqooyi Galbeed,31.490002,66.21999
1967-06,Awdal,36.100002,19.25
1967-06,Bakool,31.2875,8.25
1967-06,Banadir,31.039998500000003,68.9099985
1967-06,Bari,33.50833,3.6208334
1967-06,Bay,31.014288,38.728573
1967-06,Galgaduud,32.305885,6.041177
1967-06,Gedo,32.07143,4.4928575
1967-06,Hiraan,31.881819,17.381819
1967-06,Lower Juba,31.088236,97.87059
1967-06,Lower Shabelle,30.959997,91.94
1967-06,Middle Juba,31.3,75.340004
1967-06,Middle Shabelle,31.12,45.879997
1967-06,Mudug,32.623528,0.68823534
1967-06,Nugaal,32.52,1.3300002
1967-06,Sanaag,31.87778,11.216666
1967-06,Sool,32.025,4.9916663
1967-06,Togdheer,30.95,22.970001
1967-06,Woqooyi Galbeed,33.06,38.879997
1967-07,Awdal,36.375,54.700005
1967-07,Bakool,29.9375,1.825
1967-07,Banadir,29.985000499999998,22.9050005
1967-07,Bari,32.3875,3.3666668
1967-07,Bay,29.97857,11.300001
1967-07,Galgaduud,31.105885,2.3176472
1967-07,Gedo,31.1,2.6571429
1967-07,Hiraan,30.599998,3.9909093
1967-07,Lower Juba,30.488237,39.91765
1967-07,Lower Shabelle,29.970001,28.25
1967-07,Middle Juba,30.560001,23.539999
1967-07,Middle Shabelle,30.0,17.560001
1967-07,Mudug,31.541178,0.10588235
1967-07,Nugaal,31.529999,0.060000002
1967-07,Sanaag,31.011112,9.366667
1967-07,Sool,30.983335,1.875
1967-07,Togdheer,30.02,14.18
1967-07,Woqooyi Galbeed,32.420002,36.120003
1967-08,Awdal,36.125,53.5
1967-08,Bakool,30.612501,3.55
1967-08,Banadir,30.125,29.850002
1967-08,Bari,32.420834,5.7500005
1967-08,Bay,30.285715,16.328571
1967-08,Galgaduud,31.458826,2.3352942
1967-08,Gedo,31.557144,2.9857142
1967-08,Hiraan,31.072725,5.745455
1967-08,Lower Juba,30.447058,34.899998
1967-08,Lower Shabelle,30.05,36.840004
1967-08,Middle Juba,30.679998,26.36
1967-08,Middle Shabelle,30.2,22.86
1967-08,Mudug,31.811768,0.09411765
1967-08,Nugaal,31.77,0.43
1967-08,Sanaag,31.144444,12.077778
1967-08,Sool,31.316666,2.7333333
1967-08,Togdheer,30.36,20.420002
1967-08,Woqooyi Galbeed,32.46,51.170002
1967-09,Awdal,34.7,23.6
1967-09,Bakool,31.987501,10.4625
1967-09,Banadir,30.844998500000003,6.76499965
1967-09,Bari,33.69167,6.9
1967-09,Bay,31.257145,5.971429
1967-09,Galgaduud,32.658825,4.611765
1967-09,Gedo,32.8,2.4714284
1967-09,Hiraan,32.190914,7.581818
1967-09,Lower Juba,31.182352,30.205883
1967-09,Lower Shabelle,30.709997,7.0099998
1967-09,Middle Juba,31.5,10.440001
1967-09,Middle Shabelle,30.98,6.5199995
1967-09,Mudug,33.12941,0.7588235
1967-09,Nugaal,33.3,1.4800001
1967-09,Sanaag,32.18889,16.438889
1967-09,Sool,32.683334,6.8916664
1967-09,Togdheer,31.329998,22.869999
1967-09,Woqooyi Galbeed,32.55,34.11
1967-10,Awdal,31.525,20.425
1967-10,Bakool,31.55,144.9375
1967-10,Banadir,31.4400005,144.8899975
1967-10,Bari,32.145832,18.9125
1967-10,Bay,31.435713,154.86429
1967-10,Galgaduud,32.494118,95.74117
1967-10,Gedo,32.435715,82.89286
1967-10,Hiraan,32.172726,155.07274
1967-10,Lower Juba,32.129414,56.899998
1967-10,Lower Shabelle,31.4,121.119995
1967-10,Middle Juba,32.120003,76.7
1967-10,Middle Shabelle,31.480001,168.66
1967-10,Mudug,32.664703,62.97647
1967-10,Nugaal,32.219997,49.539997
1967-10,Sanaag,29.61111,23.32778
1967-10,Sool,30.758337,43.375
1967-10,Togdheer,29.289997,58.29
1967-10,Woqooyi Galbeed,30.12,35.129997
1967-11,Awdal,28.325,56.9
1967-11,Bakool,30.775002,221.57501
1967-11,Banadir,31.299999999999997,200.500005
1967-11,Bari,29.979166,8.620833
1967-11,Bay,30.92143,236.0
1967-11,Galgaduud,31.958822,95.00589
1967-11,Gedo,31.335714,205.17143
1967-11,Hiraan,31.86364,181.23636
1967-11,Lower Juba,32.082355,133.24118
1967-11,Lower Shabelle,31.24,208.46
1967-11,Middle Juba,31.779999,190.44
1967-11,Middle Shabelle,31.36,192.54001
1967-11,Mudug,31.794117,59.805885
1967-11,Nugaal,30.61,25.11
1967-11,Sanaag,26.977777,6.494445
1967-11,Sool,28.416666,13.0
1967-11,Togdheer,26.73,25.960001
1967-11,Woqooyi Galbeed,27.289999,33.280003
1967-12,Awdal,28.525,1.625
1967-12,Bakool,31.5,0.1875
1967-12,Banadir,31.0650015,1.0850000149999999
1967-12,Bari,28.125,3.6708336
1967-12,Bay,31.471426,0.114285715
1967-12,Galgaduud,31.488235,2.1529412
1967-12,Gedo,32.600002,0.31428573
1967-12,Hiraan,31.745455,0.28181818
1967-12,Lower Juba,32.41765,0.88235295
1967-12,Lower Shabelle,31.210001,0.47000003
1967-12,Middle Juba,32.280003,0.32
1967-12,Middle Shabelle,30.920002,1.7
1967-12,Mudug,30.847061,1.2058823
1967-12,Nugaal,29.170002,1.3199999
1967-12,Sanaag,25.766666,0.57222223
1967-12,Sool,27.450003,0.074999996
1967-12,Togdheer,26.64,0.04
1967-12,Woqooyi Galbeed,27.24,0.28
1968-01,Awdal,28.800001,4.7000003
1968-01,Bakool,32.662502,0.0125
1968-01,Banadir,31.444999000000003,0.455
1968-01,Bari,27.983332,3.9458332
1968-01,Bay,32.514286,0.007142857
1968-01,Galgaduud,31.729414,1.0705882
1968-01,Gedo,34.264286,0.035714287
1968-01,Hiraan,32.254543,0.081818186
1968-01,Lower Juba,32.929413,0.39411762
1968-01,Lower Shabelle,31.73,0.05
1968-01,Middle Juba,33.160004,0.1
1968-01,Middle Shabelle,31.159998,0.86
1968-01,Mudug,30.905884,0.45882353
1968-01,Nugaal,29.49,0.95
1968-01,Sanaag,26.155556,1.1555555
1968-01,Sool,28.141668,0.14166667
1968-01,Togdheer,27.590002,0.16
1968-01,Woqooyi Galbeed,27.89,0.42999998
1968-02,Awdal,25.975,58.15
1968-02,Bakool,32.375,31.7
1968-02,Banadir,32.1049995,12.0799998
1968-02,Bari,29.133333,3.4291668
1968-02,Bay,32.70714,10.064285
1968-02,Galgaduud,32.082355,7.4058824
1968-02,Gedo,33.82143,8.535714
1968-02,Hiraan,32.67273,8.927273
1968-02,Lower Juba,33.635296,3.2294118
1968-02,Lower Shabelle,32.289997,3.9199996
1968-02,Middle Juba,33.54,1.0
1968-02,Middle Shabelle,31.920002,20.24
1968-02,Mudug,31.57647,1.7941177
1968-02,Nugaal,30.130001,0.46999997
1968-02,Sanaag,25.894447,7.177778
1968-02,Sool,27.508333,4.3
1968-02,Togdheer,25.59,25.929998
1968-02,Woqooyi Galbeed,25.53,44.45
1968-03,Awdal,29.724998,6.8500004
1968-03,Bakool,34.0375,59.825
1968-03,Banadir,33.11,59.705004
1968-03,Bari,30.766668,6.6749997
1968-03,Bay,33.657146,61.74286
1968-03,Galgaduud,33.77059,18.917648
1968-03,Gedo,34.935715,56.19286
1968-03,Hiraan,34.072727,50.009094
1968-03,Lower Juba,33.92353,35.388233
1968-03,Lower Shabelle,33.18,45.710003
1968-03,Middle Juba,34.120003,35.54
1968-03,Middle Shabelle,33.04,73.700005
1968-03,Mudug,33.17059,4.22353
1968-03,Nugaal,31.890003,1.9300001
1968-03,Sanaag,28.283333,5.1833334
1968-03,Sool,30.166666,1.7166667
1968-03,Togdheer,29.05,2.0800002
1968-03,Woqooyi Galbeed,29.11,5.5600004
1968-04,Awdal,29.525002,53.825
1968-04,Bakool,32.2875,191.9625
1968-04,Banadir,32.6200025,136.03501
1968-04,Bari,32.462498,21.35
1968-04,Bay,32.32143,170.19287
1968-04,Galgaduud,33.57647,96.617645
1968-04,Gedo,32.764286,137.95714
1968-04,Hiraan,33.336365,148.51817
1968-04,Lower Juba,32.80588,102.88824
1968-04,Lower Shabelle,32.440002,141.25002
1968-04,Middle Juba,32.840004,106.81999
1968-04,Middle Shabelle,32.800003,130.82
1968-04,Mudug,33.68235,55.994118
1968-04,Nugaal,32.83,48.44
1968-04,Sanaag,29.033333,35.844444
1968-04,Sool,30.458334,57.458332
1968-04,Togdheer,28.320002,91.240005
1968-04,Woqooyi Galbeed,28.49,69.76
1968-05,Awdal,33.600002,12.075001
1968-05,Bakool,31.875,48.5875
1968-05,Banadir,31.8000015,61.375002
1968-05,Bari,33.829166,20.245834
1968-05,Bay,31.59286,59.61429
1968-05,Galgaduud,33.28824,27.464706
1968-05,Gedo,32.514286,48.214283
1968-05,Hiraan,32.718185,48.436363
1968-05,Lower Juba,31.67647,144.58235
1968-05,Lower Shabelle,31.560003,66.89
1968-05,Middle Juba,31.960003,78.0
1968-05,Middle Shabelle,32.04,55.860004
1968-05,Mudug,33.74706,14.305882
1968-05,Nugaal,33.54,16.539999
1968-05,Sanaag,31.444445,33.072224
1968-05,Sool,32.258335,25.833334
1968-05,Togdheer,30.7,43.11
1968-05,Woqooyi Galbeed,31.779999,29.179998
1968-06,Awdal,35.775,12.9
1968-06,Bakool,30.9375,17.400002
1968-06,Banadir,30.405001,49.975001999999996
1968-06,Bari,33.470833,6.179167
1968-06,Bay,30.514284,55.549995
1968-06,Galgaduud,32.088238,35.264706
1968-06,Gedo,31.792858,17.321428
1968-06,Hiraan,31.445454,23.136366
1968-06,Lower Juba,30.388233,95.600006
1968-06,Lower Shabelle,30.23,69.590004
1968-06,Middle Juba,30.720001,73.48
1968-06,Middle Shabelle,30.580002,30.36
1968-06,Mudug,32.558823,62.28824
1968-06,Nugaal,32.5,51.43
1968-06,Sanaag,31.81111,23.322224
1968-06,Sool,31.983332,59.75
1968-06,Togdheer,30.980001,75.43001
1968-06,Woqooyi Galbeed,32.980003,32.63
1968-07,Awdal,37.1,30.15
1968-07,Bakool,29.6875,14.1
1968-07,Banadir,29.329999,61.730001
1968-07,Bari,32.608334,3.3666668
1968-07,Bay,29.207142,70.37143
1968-07,Galgaduud,30.976473,2.8058825
1968-07,Gedo,30.399998,27.828571
1968-07,Hiraan,30.363636,9.554545
1968-07,Lower Juba,29.511765,105.27647
1968-07,Lower Shabelle,29.159998,94.14
1968-07,Middle Juba,29.579998,96.740005
1968-07,Middle Shabelle,29.5,29.320002
1968-07,Mudug,31.488235,0.11176471
1968-07,Nugaal,31.62,0.060000002
1968-07,Sanaag,31.433336,9.211111
1968-07,Sool,31.325003,1.6750002
1968-07,Togdheer,30.480001,10.9800005
1968-07,Woqooyi Galbeed,33.000004,25.640003
1968-08,Awdal,37.7,45.15
1968-08,Bakool,30.7875,1.8125001
1968-08,Banadir,29.960001499999997,5.19499985
1968-08,Bari,32.304165,5.7500005
1968-08,Bay,30.185713,5.457143
1968-08,Galgaduud,31.447058,0.9411764
1968-08,Gedo,31.564287,3.1714284
1968-08,Hiraan,31.063637,1.0909091
1968-08,Lower Juba,30.217651,8.229411
1968-08,Lower Shabelle,29.88,6.0299997
1968-08,Middle Juba,30.48,7.5
1968-08,Middle Shabelle,30.040003,4.36
1968-08,Mudug,31.747059,0.07647058
1968-08,Nugaal,31.77,0.43
1968-08,Sanaag,31.527779,11.172222
1968-08,Sool,31.625,2.0
1968-08,Togdheer,31.27,13.92
1968-08,Woqooyi Galbeed,33.81,39.71
1968-09,Awdal,35.3,21.525002
1968-09,Bakool,32.425,1.5500001
1968-09,Banadir,31.290000499999998,2.175
1968-09,Bari,33.983334,6.9
1968-09,Bay,31.678572,0.95
1968-09,Galgaduud,33.01765,1.8764707
1968-09,Gedo,33.19286,0.19285715
1968-09,Hiraan,32.67273,1.6
1968-09,Lower Juba,31.476473,6.429412
1968-09,Lower Shabelle,31.12,1.75
1968-09,Middle Juba,31.779999,1.6800001
1968-09,Middle Shabelle,31.460001,2.6
1968-09,Mudug,33.34706,0.5058823
1968-09,Nugaal,33.43,1.4800001
1968-09,Sanaag,32.511112,15.777778
1968-09,Sool,32.93333,6.275
1968-09,Togdheer,31.7,21.380001
1968-09,Woqooyi Galbeed,33.09,31.439999
1968-10,Awdal,33.5,6.125
1968-10,Bakool,32.1625,131.36252
1968-10,Banadir,31.6900015,80.960002
1968-10,Bari,32.291668,16.725
1968-10,Bay,31.807142,112.207146
1968-10,Galgaduud,32.982357,56.44706
1968-10,Gedo,32.95,71.4
1968-10,Hiraan,32.645454,105.24546
1968-10,Lower Juba,32.282352,16.47647
1968-10,Lower Shabelle,31.6,69.9
1968-10,Middle Juba,32.3,38.100002
1968-10,Middle Shabelle,31.780003,92.020004
1968-10,Mudug,33.02941,14.05294
1968-10,Nugaal,32.56,9.120001
1968-10,Sanaag,30.594444,17.255556
1968-10,Sool,31.716665,10.483333
1968-10,Togdheer,30.820002,10.53
1968-10,Woqooyi Galbeed,31.970001,8.969999
1968-11,Awdal,30.075,18.525
1968-11,Bakool,31.425,188.90001
1968-11,Banadir,31.4050005,184.23999500000002
1968-11,Bari,30.245834,8.254167
1968-11,Bay,31.264284,209.59288
1968-11,Galgaduud,32.27059,76.34118
1968-11,Gedo,31.992857,171.79286
1968-11,Hiraan,32.19091,153.8
1968-11,Lower Juba,32.100006,79.57648
1968-11,Lower Shabelle,31.35,185.01999
1968-11,Middle Juba,31.960001,120.68001
1968-11,Middle Shabelle,31.460001,183.46
1968-11,Mudug,32.088234,41.452938
1968-11,Nugaal,30.939999,17.02
1968-11,Sanaag,27.783333,6.4333334
1968-11,Sool,29.250002,9.3
1968-11,Togdheer,27.95,17.850002
1968-11,Woqooyi Galbeed,28.7,15.45
1968-12,Awdal,29.925001,17.95
1968-12,Bakool,32.4625,30.1
1968-12,Banadir,31.9050005,51.05
1968-12,Bari,28.550001,4.35
1968-12,Bay,32.092857,39.528572
1968-12,Galgaduud,32.47059,37.241177
1968-12,Gedo,33.05,44.721428
1968-12,Hiraan,32.78182,38.109093
1968-12,Lower Juba,32.74706,31.852942
1968-12,Lower Shabelle,31.970001,45.8
1968-12,Middle Juba,32.68,31.84
1968-12,Middle Shabelle,31.84,56.3
1968-12,Mudug,31.57647,49.34706
1968-12,Nugaal,29.77,16.1
1968-12,Sanaag,26.872221,7.138889
1968-12,Sool,28.566668,2.9416666
1968-12,Togdheer,28.060001,5.99
1968-12,Woqooyi Galbeed,28.720001,8.43
1969-01,Awdal,28.474998,20.025002
1969-01,Bakool,33.362503,1.8
1969-01,Banadir,32.805,11.2
1969-01,Bari,29.087502,3.9458332
1969-01,Bay,33.19286,4.0
1969-01,Galgaduud,33.129414,3.7882354
1969-01,Gedo,34.29286,4.207143
1969-01,Hiraan,33.609093,4.318182
1969-01,Lower Juba,33.81765,1.8235294
1969-01,Lower Shabelle,32.91,4.72
1969-01,Middle Juba,33.86,3.06
1969-01,Middle Shabelle,32.7,17.68
1969-01,Mudug,32.164703,0.5058824
1969-01,Nugaal,30.420002,0.95
1969-01,Sanaag,27.272224,1.2055556
1969-01,Sool,28.991667,0.23333333
1969-01,Togdheer,27.929998,3.0800002
1969-01,Woqooyi Galbeed,28.02,7.8100004
1969-02,Awdal,27.975,29.175001
1969-02,Bakool,33.35,24.875
1969-02,Banadir,32.76,11.9300012
1969-02,Bari,29.408335,3.4291668
1969-02,Bay,33.27143,12.692858
1969-02,Galgaduud,33.064705,7.3705883
1969-02,Gedo,34.42857,16.121428
1969-02,Hiraan,33.545456,8.054544
1969-02,Lower Juba,33.85882,7.0235295
1969-02,Lower Shabelle,32.86,4.1200004
1969-02,Middle Juba,33.940002,6.5800004
1969-02,Middle Shabelle,32.66,19.740002
1969-02,Mudug,32.335297,1.917647
1969-02,Nugaal,30.75,0.46000004
1969-02,Sanaag,27.044445,5.072222
1969-02,Sool,28.85,2.5
1969-02,Togdheer,27.579998,13.930002
1969-02,Woqooyi Galbeed,27.52,23.34
1969-03,Awdal,30.650002,19.625
1969-03,Bakool,35.0,24.4875
1969-03,Banadir,34.290002,11.05
1969-03,Bari,31.633333,8.729167
1969-03,Bay,34.735718,13.735716
1969-03,Galgaduud,34.917645,25.076471
1969-03,Gedo,35.757145,20.164288
1969-03,Hiraan,35.218185,19.618183
1969-03,Lower Juba,35.052944,11.735294
1969-03,Lower Shabelle,34.340004,6.3
1969-03,Middle Juba,35.24,6.84
1969-03,Middle Shabelle,34.24,15.8
1969-03,Mudug,34.14118,34.67647
1969-03,Nugaal,32.63,27.710001
1969-03,Sanaag,29.43889,17.333334
1969-03,Sool,31.158333,16.183334
1969-03,Togdheer,30.15,17.610003
1969-03,Woqooyi Galbeed,30.15,20.880001
1969-04,Awdal,32.975002,21.1
1969-04,Bakool,35.412502,32.6
1969-04,Banadir,34.955002,18.365001
1969-04,Bari,33.191666,18.775
1969-04,Bay,35.171425,27.014284
1969-04,Galgaduud,35.935295,12.258824
1969-04,Gedo,36.064285,31.864286
1969-04,Hiraan,35.809093,18.827272
1969-04,Lower Juba,35.282352,29.188236
