,time,Previous (Departure) Region,index,admin1_origin,year,month,TA,PA,DL,TA_lag1,TA_lag2,TA_lag3,TA_lag4,TA_lag5,TA_lag6,PA_lag1,PA_lag2,PA_lag3,PA_lag4,PA_lag5,PA_lag6,DL_lag1,DL_lag2,DL_lag3,DL_lag4,DL_lag5,DL_lag6,conflicts,conflicts_lag1,conflicts_lag2,conflicts_lag3,conflicts_lag4,conflicts_lag5,conflicts_lag6,sum_disp,population_density_origin,inv_distance,x_t,x_p,x_p_dist,Current (Arrival) Region,Displacements,Disp_log,inv_distance_2,admin1_destination,population_density_destination,gdp_mean_destination,accessibility_to_cities_mean_destination,gdp_mean_origin,accessibility_to_cities_mean_origin
3763,2020-06,Hiraan,1433,Hiraan,2020,6,0.3190267929617122,0.3350864312700936,0.09770114942528735,0.24410491943324242,0.2751021965847676,0.35524867790973297,0.3259695469616213,0.318993351368532,0.28697829364907895,0.3586013729672385,0.3785474438858302,0.38040459103867974,0.501387337348343,0.5414286314122045,0.48613025319509195,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.32291666666666663,0.125,0.09375,0.09375,0.1875,0.11458333333333333,0.16666666666666666,0,0.004561345635546495,0.5758629080195323,0.2755978439040857,0.36047998971793044,0.3016397059729914,Banadir,0.000882895898547235,0.33492401221756246,0.36961839189900614,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3765,2020-06,Lower Shabelle,1433,Lower Shabelle,2020,6,0.4752678630954271,0.3106153955315848,0.12643678160919541,0.3372757342649166,0.4025732133379265,0.5002534159673826,0.4430306501341158,0.45822815320761473,0.41144088473462903,0.37498362052364725,0.36283303713109055,0.3936169655114546,0.5297777907042882,0.5659958850426177,0.5409773782599456,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.44791666666666663,0.6666666666666666,0.53125,0.6041666666666666,0.4270833333333333,0.5416666666666666,0.6666666666666666,122,0.08118441483512925,0.852509851996805,0.5711662910353894,0.38453175550083435,0.553396969426855,Banadir,0.13912299007410975,0.8126828942698826,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3767,2020-06,Middle Shabelle,1433,Middle Shabelle,2020,6,0.32480324505831415,0.34250039124751896,0.09770114942528735,0.2520631206954157,0.2867605615402374,0.3482959446180464,0.30293906155587463,0.29264807685905614,0.2566774034536168,0.3624760993795284,0.37810720356776645,0.3656372460713375,0.47212613436359757,0.47244722025277197,0.4192434239640739,0.09248554913294797,0.0872093023255814,0.08187134502923976,0.07647058823529412,0.07100591715976332,0.06547619047619047,0.20833333333333331,0.1875,0.1875,0.19791666666666666,0.28125,0.20833333333333331,0.25,0,0.02279233578365144,0.9943630501968973,0.4096100831317093,0.44098263524772485,0.37786694955824923,Banadir,0.002942986328490783,0.44729821005893944,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3782,2020-07,Lower Shabelle,1434,Lower Shabelle,2020,7,0.44823955079236233,0.2843365088706485,0.13218390804597702,0.43188242243861324,0.301603421819409,0.41183264781166873,0.5089796708610956,0.4397325667375582,0.4944786079912986,0.33297837039004813,0.37498362052364725,0.36283303713109055,0.4807657082683819,0.5295781861095797,0.5318250762466038,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.3125,0.44791666666666663,0.6666666666666666,0.53125,0.6041666666666666,0.4270833333333333,0.5416666666666666,77,0.08118441483512925,0.852509851996805,0.38808474517450564,0.4041977500667584,0.3819732734283664,Banadir,0.049736468951494237,0.7150202207089912,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3784,2020-07,Middle Shabelle,1434,Middle Shabelle,2020,7,0.30414800105326156,0.34511320664257633,0.10344827586206896,0.2951531613732141,0.2169062378244793,0.292726655688005,0.36495942168428963,0.3006838715621717,0.31490864878431685,0.36715894890005907,0.3624760993795284,0.37810720356776645,0.4538239825480114,0.4719482512070091,0.443924214951682,0.09826589595375722,0.09302325581395349,0.08771929824561403,0.08235294117647059,0.07692307692307693,0.07142857142857142,0.17708333333333331,0.20833333333333331,0.1875,0.1875,0.19791666666666666,0.28125,0.20833333333333331,0,0.02279233578365144,0.9943630501968973,0.2420508149449086,0.4075145787487912,0.24146087440016037,Banadir,0.001792546218262568,0.40075722273301245,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3797,2020-08,Hiraan,1435,Hiraan,2020,8,0.3572231076923041,0.3146761021906721,0.10919540229885058,0.28218847852811396,0.2545182472529889,0.21275089811349182,0.3009290722232057,0.3687830440038181,0.3484137900317169,0.3576922711824163,0.35921121563591984,0.3586013729672385,0.46625523688057213,0.4678671425137153,0.4709396304702699,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.125,0.20833333333333331,0.32291666666666663,0.125,0.09375,0.09375,0.1875,0,0.004561345635546495,0.5758629080195323,0.2569344398718679,0.34483052126887753,0.27692743710480394,Banadir,0.000909650319715333,0.33767716864785996,0.36961839189900614,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3799,2020-08,Lower Shabelle,1435,Lower Shabelle,2020,8,0.5339939473338642,0.2536228262237608,0.13793103448275862,0.4073214245292486,0.3956378580342195,0.3079915993022132,0.4251774007317425,0.5051906386549849,0.474420326939744,0.3048075167172991,0.33297837039004813,0.37498362052364725,0.4511238043602908,0.4805845699760026,0.49760601914103775,0.1329479768786127,0.12790697674418605,0.12280701754385964,0.11764705882352941,0.11242603550295857,0.10714285714285714,0.7604166666666666,0.3125,0.44791666666666663,0.6666666666666666,0.53125,0.6041666666666666,0.4270833333333333,274,0.08118441483512925,0.852509851996805,0.5585908905022083,0.3362113008421324,0.5416223166188799,Banadir,0.026192578323567972,0.6541607772541624,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3801,2020-08,Middle Shabelle,1435,Middle Shabelle,2020,8,0.34971008017408434,0.337051974350233,0.10919540229885058,0.2763834579919199,0.25973563773086544,0.22088589907682657,0.31229269350556066,0.36224252927806483,0.3236233888596659,0.3699598757854998,0.36715894890005907,0.3624760993795284,0.46583132863068033,0.45365299510064205,0.44345537011054403,0.10404624277456646,0.09883720930232558,0.0935672514619883,0.08823529411764705,0.08284023668639053,0.07738095238095238,0.16666666666666666,0.17708333333333331,0.20833333333333331,0.1875,0.1875,0.19791666666666666,0.28125,0,0.02279233578365144,0.9943630501968973,0.34478551372168587,0.41754111752952916,0.3250947861158992,Banadir,0.0002942986328490783,0.23600959099996963,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3802,2020-08,Mudug,1435,Mudug,2020,8,0.2714210089081397,0.37466129145838334,0.005747126436781609,0.2300263690502229,0.158444093440961,0.16178710835128435,0.19483839923468532,0.2739650075720286,0.2960560276534108,0.35668471172320454,0.3483921834842077,0.3648376044950233,0.4827052993595803,0.4746479402588465,0.4456563359719528,0.0,0.0,0.0,0.0,0.023668639053254437,0.017857142857142856,0.041666666666666664,0.07291666666666666,0.08333333333333333,0.13541666666666666,0.03125,0.0625,0.03125,659,0.008447571795585725,0.154434434968762,0.20552168370058574,0.3144033433670828,0.1961086113706488,Banadir,0.0007223693715386468,0.31648360860630254,0.044166693016575644,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.000875724001110037,0.9083661216264067
3816,2020-09,Lower Shabelle,1436,Lower Shabelle,2020,9,0.537150463019171,0.22946478791975844,0.14367816091954022,0.48524762023684476,0.3712254233970416,0.4047000732495981,0.32676030055025873,0.4220122235018592,0.5454089601327635,0.27188258078830124,0.3048075167172991,0.33297837039004813,0.46282362450342596,0.4509538342601608,0.45157028933378907,0.13872832369942195,0.13372093023255813,0.1286549707602339,0.12352941176470589,0.11834319526627218,0.11309523809523808,0.6666666666666666,0.7604166666666666,0.3125,0.44791666666666663,0.6666666666666666,0.53125,0.6041666666666666,443,0.08118441483512925,0.852509851996805,0.514325509694894,0.29061613579144835,0.5001755659532705,Banadir,0.07258474462904994,0.7509070953041178,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3818,2020-09,Middle Shabelle,1436,Middle Shabelle,2020,9,0.33736545288593434,0.32617717331565665,0.11494252873563218,0.3177863438800611,0.2410794675440525,0.2649332297330879,0.24420440816941896,0.3099678716292297,0.39038314582227174,0.36131826937881684,0.3699598757854998,0.36715894890005907,0.4507801083120722,0.4656558171706204,0.42626465153670284,0.10982658959537572,0.10465116279069767,0.09941520467836257,0.09411764705882353,0.08875739644970414,0.08333333333333333,0.125,0.16666666666666666,0.17708333333333331,0.20833333333333331,0.1875,0.1875,0.19791666666666666,172,0.02279233578365144,0.9943630501968973,0.30003503791161645,0.42353823571916116,0.2886644720379972,Banadir,0.000882895898547235,0.33492401221756246,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3828,2020-10,Bay,1437,Bay,2020,10,0.6017758629387656,0.07770122227057896,0.16091954022988506,0.5122599349827354,0.4708288591922841,0.3973193738445605,0.42841904989574353,0.3270661286242965,0.45625733476660835,0.0,0.08997887954790187,0.17169721072054614,0.35664057408813665,0.4693362002213215,0.37742039931078275,0.15606936416184972,0.1511627906976744,0.14619883040935672,0.1411764705882353,0.13609467455621302,0.13095238095238093,0.2708333333333333,0.11458333333333333,0.26041666666666663,0.20833333333333331,0.14583333333333331,0.2708333333333333,0.21875,1024,0.012264875387094174,0.4483269914522412,0.36950706629421004,0.1905034883628725,0.47546511447536527,Banadir,0.00021403536934478423,0.20868633993813956,0.23947738000022875,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0020614012950123314,0.34916083247120594
3831,2020-10,Hiraan,1437,Hiraan,2020,10,0.36830491159743456,0.3017377582749699,0.12068965517241378,0.314663177412015,0.2890178129782198,0.25168052300204236,0.28086552080798144,0.2347337733006154,0.3214598025943076,0.31784847115156784,0.33733143049404235,0.3576922711824163,0.4476363454692226,0.4468806919071764,0.437940994127682,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.13541666666666666,0.19791666666666666,0.125,0.20833333333333331,0.32291666666666663,0.125,0.09375,0,0.004561345635546495,0.5758629080195323,0.2882150908143952,0.32712246554961105,0.3183462401875233,Banadir,0.0006421061080343527,0.30571996214491454,0.36961839189900614,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3833,2020-10,Lower Shabelle,1437,Lower Shabelle,2020,10,0.5788324388336159,0.25071384686737386,0.14942528735632182,0.4881159893114062,0.4486802632311466,0.37959342727887535,0.4184173832309246,0.3243277764764215,0.45520278952739407,0.2459852674483734,0.27188258078830124,0.3048075167172991,0.4223766882738807,0.4626492462572792,0.42372844684383176,0.1445086705202312,0.13953488372093023,0.13450292397660818,0.12941176470588234,0.1242603550295858,0.11904761904761904,0.5,0.6666666666666666,0.7604166666666666,0.3125,0.44791666666666663,0.6666666666666666,0.53125,288,0.08118441483512925,0.852509851996805,0.654769018569867,0.23732638087649338,0.6316762328126071,Banadir,0.08574791984375417,0.7667303513461511,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3835,2020-10,Middle Shabelle,1437,Middle Shabelle,2020,10,0.35148181610796464,0.32229239917604097,0.12068965517241378,0.3065686118361052,0.28223191783392476,0.24574653790938328,0.2859510066114549,0.2423864605766149,0.33369179533756715,0.3496605293604505,0.36131826937881684,0.3699598757854998,0.4552892331316375,0.4506102677064427,0.43754282851860793,0.11560693641618497,0.11046511627906977,0.10526315789473684,0.1,0.09467455621301775,0.08928571428571427,0.17708333333333331,0.125,0.16666666666666666,0.17708333333333331,0.20833333333333331,0.1875,0.1875,0,0.02279233578365144,0.9943630501968973,0.39874724479980905,0.4050355267628712,0.36902376733403797,Banadir,0.001819300639430666,0.4021437765018515,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3848,2020-11,Hiraan,1438,Hiraan,2020,11,0.3548803513913325,0.31670660245592647,0.12643678160919541,0.33468372210304786,0.2791276426109245,0.2950480961163195,0.27339053091569604,0.2787746543847173,0.2521011579507103,0.32346158136688136,0.31784847115156784,0.33733143049404235,0.4461737509304048,0.4474676893404041,0.41990121187678586,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.26041666666666663,0.13541666666666666,0.19791666666666666,0.125,0.20833333333333331,0.32291666666666663,0.125,169,0.004561345635546495,0.5758629080195323,0.27924770352942324,0.31135424262714695,0.30647249597404275,Banadir,0.0005350884233619606,0.2891603575444725,0.36961839189900614,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3850,2020-11,Lower Shabelle,1438,Lower Shabelle,2020,11,0.5683422053457763,0.2865465266415217,0.15517241379310345,0.5259929721343656,0.4515312822657329,0.45925083430670255,0.3946221372546027,0.4153025300620812,0.34926497047126026,0.2687641674078881,0.2459852674483734,0.27188258078830124,0.39525091903290366,0.4222175492364266,0.43471777298819875,0.15028901734104044,0.14534883720930233,0.14035087719298245,0.13529411764705881,0.1301775147928994,0.125,0.6875,0.5,0.6666666666666666,0.7604166666666666,0.3125,0.44791666666666663,0.6666666666666666,1055,0.08118441483512925,0.852509851996805,0.6599385743774093,0.195410992375309,0.6365166134147717,Banadir,0.028975038125050166,0.6637402402875908,0.7463355370761058,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.01008368285818618,0.29679991262701255
3852,2020-11,Middle Shabelle,1438,Middle Shabelle,2020,11,0.3217775045417558,0.3374103315780446,0.12643678160919541,0.319396344611148,0.27108203901747663,0.28806923188117256,0.2677664967430588,0.2838222819580959,0.26040042180104356,0.3454960681619679,0.3496605293604505,0.36131826937881684,0.457986251022466,0.45511769362120696,0.42340562239677215,0.12138728323699421,0.11627906976744186,0.1111111111111111,0.10588235294117647,0.10059171597633136,0.09523809523809523,0.13541666666666666,0.17708333333333331,0.125,0.16666666666666666,0.17708333333333331,0.20833333333333331,0.1875,43122,0.02279233578365144,0.9943630501968973,0.37200207806599805,0.3800749163743774,0.34725115360108294,Banadir,0.00216710811461594,0.41853805948294287,0.9896299445899859,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.004581847212329029,0.24147300018554926
3862,2020-12,Bay,1439,Bay,2020,12,0.629746162873603,0.15399036298191154,0.1724137931034483,0.5452452789579747,0.5099020504346242,0.48686325566179045,0.4917074255537529,0.40835942278041276,0.4586921551147376,0.16206092844135273,0.08329537666571143,0.0,0.18839201067657774,0.26697812173178853,0.3349828917898719,0.1676300578034682,0.16279069767441862,0.15789473684210525,0.15294117647058825,0.14792899408284024,0.14285714285714285,0.19791666666666666,0.2708333333333333,0.2708333333333333,0.11458333333333333,0.26041666666666663,0.20833333333333331,0.14583333333333331,1078,0.012264875387094174,0.4483269914522412,0.39269798174907733,0.18696262781939665,0.513418561629208,Banadir,0.00032105305401717633,0.24361182696411463,0.23947738000022875,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0020614012950123314,0.34916083247120594
3865,2020-12,Hiraan,1439,Hiraan,2020,12,0.39859952192310394,0.31081915496056833,0.13218390804597702,0.3224846402122106,0.29902708808435896,0.28487668102838454,0.31449287771477513,0.27135531107138916,0.29986305898440646,0.3395081180604904,0.32346158136688136,0.31784847115156784,0.4265682582292944,0.44600564586392843,0.420452770577004,0.12716763005780346,0.12209302325581395,0.11695906432748537,0.11176470588235293,0.10650887573964497,0.10119047619047619,0.3020833333333333,0.26041666666666663,0.13541666666666666,0.19791666666666666,0.125,0.20833333333333331,0.32291666666666663,105,0.004561345635546495,0.5758629080195323,0.29729047000254216,0.31589712400402625,0.33036297680165255,Banadir,0.0006688605292024507,0.30944503747956453,0.36961839189900614,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0007690392713638598,0.6339913238499721
3866,2020-12,Lower Juba,1439,Lower Juba,2020,12,0.7472556772545862,0.18202276918741583,0.8620689655172413,0.6527037066171129,0.6196662992242423,0.6072986732011967,0.5910602607147892,0.4960896925750102,0.5240826046403676,0.1623075571276796,0.18399093412399195,0.1338069060349457,0.19925802839257173,0.27187977013475473,0.26003547289543044,0.861271676300578,0.8604651162790697,0.8596491228070176,0.8588235294117647,0.8579881656804733,0.8571428571428571,0.3958333333333333,0.38541666666666663,0.3020833333333333,0.32291666666666663,0.4583333333333333,0.29166666666666663,0.21875,486,0.016894035439170764,0.16716107047263248,0.2679329281467346,0.2947181581614901,0.4099995189212322,Banadir,0.00021403536934478423,0.20868633993813956,0.04960279398014261,Banadir,0.9498275037270266,0.9999999999999999,0.0,0.0005913348629416188,0.5005026907222359
