admin1,Awdal,Bakool,Banadir,Bari,Bay,Galgaduud,Gedo,Hiraan,Lower_Juba,Lower_Shabelle,Middle_Juba,Middle_Shabelle,Mudug,Nugaal,Sanaag,Sool,Togdheer,Woqooyi_Galbeed,yr_mth
Gedo,0.0,0.018544935805991442,0.0,0.0,0.42510699001426533,0.0,0.02282453637660485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08701854493580599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Lower_Shabelle,0.0,0.0,0.02710413694721826,0.0,0.0,0.0,0.0,0.0,0.0,0.26390870185449355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Middle_Juba,0.0,0.0,0.0,0.0,0.17261055634807418,0.0,0.2995720399429387,0.0,0.05991440798858773,0.0,0.3281027104136947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5877318116975749,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Mudug,0.0,0.0,0.005706134094151213,0.014265335235378032,0.0,0.047075606276747506,0.0,0.014265335235378032,0.0,0.0,0.007132667617689016,0.02282453637660485,0.03138373751783167,0.0,0.0,0.0,0.0,0.0,2016-08
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12553495007132667,0.0,0.0,2016-08
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08
Woqooyi_Galbeed,0.0042796005706134095,0.0,0.07845934379457917,0.02282453637660485,0.0,0.06419400855920114,0.005706134094151213,0.04136947218259629,0.0,0.008559201141226819,0.0,0.011412268188302425,0.03566333808844508,0.007132667617689016,0.024251069900142655,0.025677603423680456,0.042796005706134094,0.0,2016-08
Awdal,0.0,0.0,0.014498757249378625,0.002071251035625518,0.0,0.002899751449875725,0.0,0.0,0.003728251864125932,0.0,0.0,0.0,0.002071251035625518,0.00579950289975145,0.0,0.0,0.0,0.0,2016-09
Bakool,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.004142502071251036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Banadir,0.0,0.0,0.013670256835128418,0.0,0.03645401822700911,0.014084507042253521,0.0,0.009113504556752278,0.0,0.2593206296603148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Bari,0.0,0.0024855012427506215,0.009113504556752278,0.025269262634631317,0.002071251035625518,0.0,0.0,0.004556752278376139,0.0,0.014084507042253521,0.0,0.006213753106876553,0.0,0.0,0.002899751449875725,0.0,0.0,0.0,2016-09
Bay,0.0,0.009942004971002486,0.0,0.024855012427506214,0.03686826843413422,0.0,0.0012427506213753107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Gedo,0.0,0.0,0.0,0.0,0.050538525269262634,0.0,0.043910521955260975,0.0,0.041425020712510356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Hiraan,0.0,0.03645401822700911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3471416735708368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Lower_Shabelle,0.0,0.0,0.003728251864125932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Middle_Juba,0.0,0.0,0.0,0.0,0.030654515327257662,0.0,0.05136702568351284,0.0,0.012427506213753107,0.0,0.01739850869925435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029826014913007456,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Mudug,0.0,0.0,0.013256006628003313,0.0,0.0024855012427506215,0.020298260149130075,0.0,0.0115990057995029,0.0,0.0,0.0,0.004142502071251036,0.007870753935376968,0.002071251035625518,0.0,0.0,0.0,0.0,2016-09
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-09
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07705053852526926,0.009527754763877383,0.0,2016-09
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002899751449875725,0.0,0.0,2016-09
Woqooyi_Galbeed,0.0,0.0,0.01615575807787904,0.014084507042253521,0.0,0.006628003314001657,0.0,0.009113504556752278,0.003728251864125932,0.004556752278376139,0.0,0.0016570008285004142,0.004556752278376139,0.002071251035625518,0.0024855012427506215,0.002071251035625518,0.016570008285004142,0.0,2016-09
Awdal,0.0,0.0,0.000340983606557377,0.0,0.0,0.0001180327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0003016393442622951,0.0,0.0,0.0,0.0,0.0,2016-10
Bakool,0.0,0.004222950819672131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Banadir,0.0,0.0,0.001022950819672131,0.0,0.0032918032786885248,0.0,0.0,0.0,0.0,0.0761311475409836,0.0,0.0,0.003973770491803278,0.0,0.0,0.0,0.0,0.0,2016-10
Bari,0.0,0.0,0.00027540983606557377,0.0008262295081967213,7.868852459016394e-05,0.0,0.0,0.00013114754098360657,0.0,0.00026229508196721314,0.0,0.00031475409836065576,0.001901639344262295,0.0002360655737704918,0.00020983606557377048,0.0,0.0,0.0,2016-10
Bay,0.0,9.180327868852458e-05,0.0,0.0,0.001219672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010754098360655738,0.0,0.0,0.0,0.0,0.0,2016-10
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001901639344262295,0.0,0.0,0.0,0.0,0.0,2016-10
Gedo,0.0,0.0,0.0,0.0,5.245901639344262e-05,0.0,0.001940983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018360655737704917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Lower_Shabelle,0.0,0.0,0.00022295081967213114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Middle_Juba,0.0,0.0,0.0,0.0,0.0006295081967213115,0.0,0.001940983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026885245901639345,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Mudug,0.0,0.0,9.180327868852458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014085245901639344,0.0,0.0,0.0,0.0,0.0,2016-10
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10
Woqooyi_Galbeed,0.0,0.0,0.0004721311475409836,0.0,0.0,0.00024918032786885245,0.0,0.0,7.868852459016394e-05,0.0001704918032786885,0.0,0.00010491803278688524,0.000340983606557377,0.0003016393442622951,0.00020983606557377048,0.00018360655737704917,0.00018360655737704917,0.00020983606557377048,2016-10
Awdal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001214392283404462,0.0,0.0,0.0001214392283404462,0.0,0.0001214392283404462,0.0,0.007581277540682141,0.0,2016-11
Bakool,0.0,0.004701432982894417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Banadir,0.0,0.0010582561326810311,0.000329620762638354,0.0,0.0,0.0,0.0,0.00031227230144686166,0.0,0.015613615072343084,0.0,0.0,0.001544013046042816,0.0,0.0,0.0,0.0,0.0,2016-11
Bari,0.0,0.00017348461191492315,0.0011970438222129696,0.019655806529960792,0.0,0.00010409076714895389,0.0,0.0,0.0,0.0005204538357447694,0.0,0.0,0.0020991638041705702,5.2045383574476944e-05,0.00029492384025536935,0.0002255299954894001,0.0,0.0,2016-11
Bay,0.0,0.0004857569133617848,0.0,0.0,0.003018632247319663,0.0,0.00019083307310641546,0.0,0.0,0.0,0.0,0.0,0.00019083307310641546,0.0,0.0,0.0,0.0,0.0,2016-11
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Gedo,0.0,0.012456195135491482,0.0,0.0,0.0014746192012768467,0.0,0.0022206030325110163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Hiraan,0.0,0.0020818153429790777,0.0,0.0,0.0,0.30186322473196625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038340099233198015,0.0,0.0009888622879150619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Lower_Shabelle,0.0,0.0,0.0005724992193192464,0.0,0.0,0.0,0.0,0.0,0.0,0.011640817459491344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Middle_Juba,0.0,0.0,0.0,0.0,0.004909614517192325,0.0,0.0046493875993199405,0.0,0.000329620762638354,0.0003469692238298463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002584920717532355,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Mudug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006765899864682003,0.0,0.0,0.0,0.0,2016-11
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005031053745532772,0.003868706845702786,0.0,0.0,2016-11
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010235592102980466,0.0,0.0,2016-11
Woqooyi_Galbeed,0.0,0.0,0.0006071961417022311,0.00013878768953193852,0.0,0.0005204538357447694,0.0,0.00027757537906387703,0.00017348461191492315,0.0,0.0,0.0,0.0009715138267235696,0.00041636306859581555,0.00020818153429790777,0.0002255299954894001,0.0005898476805107387,6.939384476596926e-05,2016-11
Awdal,0.0,0.0,0.0014913759564258852,0.0,0.0,0.0,0.0,0.0008429516275450655,0.0,0.0,0.0,0.0,0.00038905459732849174,0.0,0.0,0.0,0.022889378809492933,0.0,2016-12
Bakool,0.0,0.043444430035014914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Banadir,0.0,0.009726364933212293,0.0038257035403968355,0.0,0.017442614446894048,0.003501491375956426,0.0,0.0,0.0,0.022954221242381015,0.0,0.0042147581377253275,0.008105304111010245,0.0,0.0,0.0,0.0,0.0,2016-12
Bari,0.0,0.00038905459732849174,0.0039553884061729995,0.010828686292309687,0.0007132667617689016,0.0,0.0,0.0006484243288808196,0.0,0.0,0.0,0.0,0.0012968486577616392,0.0,0.0006484243288808196,0.0019452729866424588,0.0,0.0,2016-12
Bay,0.0,0.017766826611334458,0.0,0.0,0.10595253533912592,0.0,0.003112436778627934,0.0,0.0,0.0,0.0003242121644404098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029568149396965376,0.0,0.0,0.0,0.0,0.0,2016-12
Gedo,0.0,0.005706134094151213,0.0,0.0,0.001815588120866295,0.0,0.03507975619245234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004863182466606147,0.0,0.005381921929710803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Lower_Shabelle,0.0,0.0,0.0005835818959927377,0.0,0.0,0.0,0.0,0.0,0.0,0.011023213590973933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Middle_Juba,0.0,0.0,0.0,0.0,0.016275450654908572,0.0,0.01556218389313967,0.0,0.0020749578524186228,0.007781091946569835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018739463104655688,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Mudug,0.0,0.0,0.0,0.00038905459732849174,0.0,0.0019452729866424588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00661392815458436,0.0,0.0,0.0,0.00045389703021657374,2016-12
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008818570872779147,0.0,0.0,2016-12
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001556218389313967,0.0,0.0,2016-12
Woqooyi_Galbeed,0.0,0.0,0.001621060822202049,0.0007132667617689016,0.00038905459732849174,0.0009726364933212294,0.0,0.00025936973155232785,0.0,0.0006484243288808196,0.0,0.0012968486577616392,0.0011671637919854754,0.001556218389313967,0.0,0.0,0.0007781091946569835,0.0,2016-12
Awdal,0.0,0.0,0.003491852344529431,0.0,0.0,0.0006651147322913202,0.0006651147322913202,0.0006651147322913202,0.0,0.0,0.0,0.0,0.0009976720984369804,0.00041569670768207517,0.06127369471233788,0.021117392750249417,0.3112736947123379,0.009145327569005653,2017-01
Bakool,0.0,0.048303957432657134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Banadir,0.0,0.009228466910542068,0.006734286664449618,0.0,0.6377618889258397,0.010808114399733955,0.0,0.0,0.0,0.631609577652145,0.0,0.007815098104423013,0.009477884935151313,0.0,0.0,0.0,0.0,0.0,2017-01
Bari,0.0,0.0,0.0002494180246092451,0.01687728633189225,0.00016627868307283005,0.0,0.0002494180246092451,0.0009145327569005654,0.0,0.0,0.0,0.002244762221483206,0.010392417692051879,0.02660458929165281,0.028516794146990355,0.010808114399733955,0.016627868307283005,0.0,2017-01
Bay,0.0,0.2626371799135351,0.0,0.0,0.5241104090455604,0.0,0.002161622879946791,0.0,0.0,0.0,0.01188892583970735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.0030761556368473562,0.0,0.0,0.0,0.0,0.0,0.0,0.0005819753907549052,0.0,0.0,0.0,0.0,0.0,2017-01
Gedo,0.0,0.10026604589291653,0.0,0.0,0.13069504489524442,0.0,0.21857332889923511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019122048553375458,0.0,0.004240106418357166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Lower_Shabelle,0.0,0.0,0.0004988360492184902,0.0,0.0,0.0,0.0,0.0,0.0,0.04955104755570336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Middle_Juba,0.0,0.0,0.0,0.0,0.06434985034918524,0.0,0.021366810774858663,0.0,0.0,0.0,0.02693714665779847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004988360492184902,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Mudug,0.0,0.0,0.00041569670768207517,0.0010808114399733955,0.0,0.002327901563019621,0.0,0.0,0.0,0.0,0.0,0.0,0.1554705686730961,0.0009976720984369804,0.0,0.0,0.0,0.0012470901230462255,2017-01
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022364482873295642,0.002909876953774526,0.0,0.004572663784502827,0.0,0.0,2017-01
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796474891918856,0.0,0.0,2017-01
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002244762221483206,0.0,2017-01
Woqooyi_Galbeed,0.0,0.0,0.004240106418357166,0.0011639507815098104,0.0004988360492184902,0.0014965081476554707,0.0,0.002327901563019621,0.0,0.0,0.0006651147322913202,0.0013302294645826404,0.0006651147322913202,0.0005819753907549052,0.0005819753907549052,1.0,0.5029098769537745,0.11040904556035916,2017-01
Awdal,0.0,0.0,0.0013575099389120527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003878599825463008,0.0006302724716377388,0.006787549694560264,0.0,0.05793658489285368,0.0,2017-02
Bakool,0.0,0.02826529622806167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Banadir,0.0,0.040676815669543294,0.0003878599825463008,0.0,0.45723843692427035,0.005333074760011635,0.0,0.003393774847280132,0.0,0.46189275671482594,0.0,0.014593231843304567,0.0012605449432754776,0.0,0.0,0.0,0.0,0.0,2017-02
Bari,0.0,0.0,0.0021332299040046545,0.0734509841947057,0.0,0.0008242024629108892,0.0,0.0004363424803645884,0.0,0.0004363424803645884,0.0,0.0,0.027538058760787357,0.0006302724716377388,0.009987394550567245,0.0006302724716377388,0.0,0.0,2017-02
Bay,0.0,0.19887520605061573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009211674585474644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.11315814990788325,0.0,0.3036458838359352,0.0,0.0,0.0,0.0,0.2307282071172307,0.0,0.0,0.0,0.0,0.0,2017-02
Gedo,0.0,0.010132842044022108,0.0,0.0,0.05134296518956657,0.0,0.35591001648404924,0.0,0.0,0.0,0.005866382236012799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Hiraan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011635799476389024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Lower_Juba,0.0,0.0,0.0,0.0,0.0,0.0,0.03248327353825269,0.0,0.04591292543391835,0.0,0.05124600019392999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220595365073208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Middle_Juba,0.0,0.04824008532919616,0.0,0.0,0.04445845049936973,0.0,0.032046931057888105,0.0,0.010908562009114709,0.0,0.013478134393483953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07626296906816639,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Mudug,0.0,0.0,0.00024241248909143799,0.0003393774847280132,0.0,0.00048482497818287597,0.0,0.0,0.0,0.0,0.0,0.0,0.5646756520895957,0.0003393774847280132,0.0,0.0,0.0,0.0,2017-02
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019392999127315038,0.005478522253466498,0.0,0.0,0.0,0.0,2017-02
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16052555027635024,0.0,0.0,2017-02
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016290119266944632,0.07238436924270339,0.06782701444778436,0.0,2017-02
Woqooyi_Galbeed,0.0,0.0,0.0018908174149132163,0.0009211674585474644,0.00048482497818287597,0.0004363424803645884,0.0,0.0006787549694560264,0.0,0.0003878599825463008,0.0,0.0001939299912731504,0.000727237467274314,0.0007757199650926016,0.0,0.0,0.02787743624551537,0.014981091825850867,2017-02
Awdal,0.01412955717036209,0.0,0.00032606670393143286,0.0,0.0,9.31619154089808e-05,0.0,0.00013974287311347122,0.0,0.0,0.0,0.00010868890131047761,0.0,0.0001863238308179616,0.0,0.0,0.00010868890131047761,0.0,2017-03
Bakool,0.0,0.1278026209552202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Banadir,0.0,0.06883112850133533,0.0,0.0,0.11691820383827091,0.01543382398608782,0.0,0.0,0.0,0.9150052791752065,0.0032606670393143283,0.011086267933668716,0.0003571206757344264,0.0,0.0,0.0,0.0,0.0,2017-03
Bari,0.0,0.0,0.00040370163343891684,0.08362834606546177,0.000232904788522452,0.00013974287311347122,0.0001707968449164648,0.000232904788522452,0.0,0.0003571206757344264,0.0,0.00010868890131047761,0.0005589714924538849,0.0023290478852245203,0.0006055524501583753,0.01538724302838333,0.0,0.0,2017-03
Bay,0.0,0.09524253151978138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007841127880255885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Galgaduud,0.0,0.0,0.0,0.0,0.0,0.021240916713247623,0.0,0.01276318241103037,0.0,0.0,0.0,0.0,0.060648406931246505,0.0,0.0,0.0,0.0,0.0,2017-03
Gedo,0.0,0.0008384572386808273,0.0,0.0,0.011738401341531582,0.0,0.0276690888764673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Hiraan,0.0,0.027731196820073287,0.0,0.0,0.0,0.0,0.0,0.12112601701757655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Lower_Juba,0.0,0.012157629960871996,0.0,0.0,0.007204521458294516,0.0,3.10539718029936e-05,0.0,0.06715421402397366,0.0,0.01616359232345817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Lower_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912179367741134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Middle_Juba,0.0,0.0,0.0,0.0,0.024159990062729023,0.0,0.014051922240854605,0.0,0.0003415936898329296,0.00045028259114340727,0.007220048444196013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Middle_Shabelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022048319980125457,0.0,0.0,0.0,0.0,0.0,0.0,2017-03
Mudug,0.0,0.0,0.0,0.00021737780262095523,0.0,0.006179740388795727,0.0,0.0,0.0,0.0,0.0,0.0,0.10643748835476058,0.0001242158872119744,0.0,0.0,0.0,0.0002639587603254456,2017-03
Nugaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004844419601267002,0.0015526985901496801,0.0,0.0,0.0,0.0,2017-03
Sanaag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312837711943358,0.1655176697099559,0.0,0.0,2017-03
Sool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016769144773616546,0.6415595304639463,0.01280976336873486,0.0,2017-03
Togdheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05394074902179989,0.14523942612260107,0.0,2017-03
