time,admin1,spei
2013-07-16,Togdheer,0.11781623
2013-07-16,Woqooyi Galbeed,0.09914545
2013-08-16,Awdal,-0.007811416
2013-08-16,Bakool,-0.33141574
2013-08-16,Bari,-0.7149172
2013-08-16,Bay,0.053171422
2013-08-16,Galgaduud,-0.22438848
2013-08-16,Gedo,-0.40451843
2013-08-16,Hiraan,-0.24123813
2013-08-16,Lower Juba,0.022519004
2013-08-16,Lower Shabelle,0.13957787
2013-08-16,Middle Juba,-0.04299612
2013-08-16,Middle Shabelle,0.06266314
2013-08-16,Mudug,-0.077632524
2013-08-16,Nugaal,0.18680394
2013-08-16,Sanaag,-0.2245466
2013-08-16,Sool,0.0066530555
2013-08-16,Togdheer,-0.18112984
2013-08-16,Woqooyi Galbeed,-0.18787327
2013-09-16,Awdal,-1.4742137
2013-09-16,Bakool,0.05701822
2013-09-16,Bari,-1.4769064
2013-09-16,Bay,-0.05665099
2013-09-16,Galgaduud,-0.4311732
2013-09-16,Gedo,-0.78495055
2013-09-16,Hiraan,-0.087014735
2013-09-16,Lower Juba,-0.91610146
2013-09-16,Lower Shabelle,-0.04282297
2013-09-16,Middle Juba,-0.18438528
2013-09-16,Middle Shabelle,0.0041155554
2013-09-16,Mudug,-0.6611432
2013-09-16,Nugaal,-0.7580413
2013-09-16,Sanaag,-1.1525532
2013-09-16,Sool,-0.6526371
2013-09-16,Togdheer,-0.6868153
2013-09-16,Woqooyi Galbeed,-1.068873
2013-10-16,Awdal,1.5667737
2013-10-16,Bakool,0.2715873
2013-10-16,Bari,-1.3835851
2013-10-16,Bay,0.31375962
2013-10-16,Galgaduud,0.20643342
2013-10-16,Gedo,-0.22426458
2013-10-16,Hiraan,0.35824338
2013-10-16,Lower Juba,-0.4177302
2013-10-16,Lower Shabelle,0.36890396
2013-10-16,Middle Juba,0.1730404
2013-10-16,Middle Shabelle,0.43352658
2013-10-16,Mudug,0.072555
2013-10-16,Nugaal,0.08923551
2013-10-16,Sanaag,-1.0953032
2013-10-16,Sool,-0.1647992
2013-10-16,Togdheer,0.36140817
2013-10-16,Woqooyi Galbeed,1.0175705
2013-11-16,Awdal,1.3707232
2013-11-16,Bakool,1.513202
2013-11-16,Bari,-1.0297891
2013-11-16,Bay,1.5524212
2013-11-16,Galgaduud,0.3727286
2013-11-16,Gedo,1.7185634
2013-11-16,Hiraan,0.6896422
2013-11-16,Lower Juba,-0.19920765
2013-11-16,Lower Shabelle,0.84925556
2013-11-16,Middle Juba,0.8953719
2013-11-16,Middle Shabelle,0.49131536
2013-11-16,Mudug,0.31834605
2013-11-16,Nugaal,0.09121695
2013-11-16,Sanaag,-0.8502038
2013-11-16,Sool,-0.35935235
2013-11-16,Togdheer,0.15106288
2013-11-16,Woqooyi Galbeed,0.7177946
2013-12-16,Awdal,-0.7786715
2013-12-16,Bakool,0.1754444
2013-12-16,Bari,1.9972254
2013-12-16,Bay,0.19446263
2013-12-16,Galgaduud,0.35342294
2013-12-16,Gedo,0.106975
2013-12-16,Hiraan,0.27072793
2013-12-16,Lower Juba,0.20878458
2013-12-16,Lower Shabelle,0.3058071
2013-12-16,Middle Juba,0.2277288
2013-12-16,Middle Shabelle,0.4025661
2013-12-16,Mudug,0.66730386
2013-12-16,Nugaal,0.9313246
2013-12-16,Sanaag,0.041610144
2013-12-16,Sool,-0.07321315
2013-12-16,Togdheer,-0.9143489
2013-12-16,Woqooyi Galbeed,-0.9182927
2014-01-16,Awdal,-2.3083122
2014-01-16,Bakool,-1.6221809
2014-01-16,Bari,0.12261379
2014-01-16,Bay,-0.6170245
2014-01-16,Galgaduud,-0.9796004
2014-01-16,Gedo,-0.8224646
2014-01-16,Hiraan,-0.9962736
2014-01-16,Lower Juba,-0.47582963
2014-01-16,Lower Shabelle,-0.87545425
2014-01-16,Middle Juba,-0.644219
2014-01-16,Middle Shabelle,0.32683858
2014-01-16,Mudug,-0.095303565
2014-01-16,Nugaal,-0.49982905
2014-01-16,Sanaag,-1.6997666
2014-01-16,Sool,-2.303831
2014-01-16,Togdheer,-2.753286
2014-01-16,Woqooyi Galbeed,-2.6738412
2014-02-15,Awdal,-0.065342
2014-02-15,Bakool,-0.1441522
2014-02-15,Bari,-0.67502356
2014-02-15,Bay,-0.9376976
2014-02-15,Galgaduud,-0.30810574
2014-02-15,Gedo,-0.5342787
2014-02-15,Hiraan,-0.40262648
2014-02-15,Lower Juba,-1.1817678
2014-02-15,Lower Shabelle,-1.3815763
2014-02-15,Middle Juba,-1.0360016
2014-02-15,Middle Shabelle,-0.32189804
2014-02-15,Mudug,-0.6198852
2014-02-15,Nugaal,-0.78739506
2014-02-15,Sanaag,-0.110486895
2014-02-15,Sool,-0.047489155
2014-02-15,Togdheer,0.17018425
2014-02-15,Woqooyi Galbeed,0.08865384
2014-03-16,Awdal,-0.39650002
2014-03-16,Bakool,-0.71925807
2014-03-16,Bari,-0.8512864
2014-03-16,Bay,-0.7283792
2014-03-16,Galgaduud,-0.15466444
2014-03-16,Gedo,-0.9476118
2014-03-16,Hiraan,0.120014235
2014-03-16,Lower Juba,0.15582705
2014-03-16,Lower Shabelle,-0.08633688
2014-03-16,Middle Juba,-0.2735595
2014-03-16,Middle Shabelle,0.3047077
2014-03-16,Mudug,-0.31890246
2014-03-16,Nugaal,-0.52555627
2014-03-16,Sanaag,-0.4953966
2014-03-16,Sool,-0.73888636
2014-03-16,Togdheer,-0.4440987
2014-03-16,Woqooyi Galbeed,-0.38231975
2014-04-16,Awdal,0.96750104
2014-04-16,Bakool,-0.90410805
2014-04-16,Bari,-1.1607031
2014-04-16,Bay,-0.83169574
2014-04-16,Galgaduud,0.0329881
2014-04-16,Gedo,-1.2689756
2014-04-16,Hiraan,0.030833764
2014-04-16,Lower Juba,-0.10552722
2014-04-16,Lower Shabelle,-0.070650235
2014-04-16,Middle Juba,-0.1827521
2014-04-16,Middle Shabelle,0.17536402
2014-04-16,Mudug,-0.11470956
2014-04-16,Nugaal,-0.23942038
2014-04-16,Sanaag,-0.9186482
2014-04-16,Sool,-0.21348041
2014-04-16,Togdheer,0.23152821
2014-04-16,Woqooyi Galbeed,0.6488555
2014-05-16,Awdal,-0.05181527
2014-05-16,Bakool,-0.17805679
2014-05-16,Bari,-0.15957811
2014-05-16,Bay,-0.19748135
2014-05-16,Galgaduud,0.2286934
2014-05-16,Gedo,-0.47561765
2014-05-16,Hiraan,0.2262539
2014-05-16,Lower Juba,-0.5983335
2014-05-16,Lower Shabelle,0.09034024
2014-05-16,Middle Juba,-0.24126601
2014-05-16,Middle Shabelle,0.3027723
2014-05-16,Mudug,0.16843073
2014-05-16,Nugaal,0.18886657
2014-05-16,Sanaag,-0.2857732
2014-05-16,Sool,-0.025264896
2014-05-16,Togdheer,0.0090846
2014-05-16,Woqooyi Galbeed,0.08599733
2014-06-16,Awdal,-0.2824225
2014-06-16,Bakool,-0.19969681
2014-06-16,Bari,-1.5741444
2014-06-16,Bay,0.010198242
2014-06-16,Galgaduud,-0.45442805
2014-06-16,Gedo,-1.1472986
2014-06-16,Hiraan,0.14785609
2014-06-16,Lower Juba,-0.37823343
2014-06-16,Lower Shabelle,0.22596228
2014-06-16,Middle Juba,-0.055082686
2014-06-16,Middle Shabelle,0.22092119
2014-06-16,Mudug,-0.64442456
2014-06-16,Nugaal,-1.0979778
2014-06-16,Sanaag,-0.61713696
2014-06-16,Sool,-0.34522775
2014-06-16,Togdheer,0.027547663
2014-06-16,Woqooyi Galbeed,0.5022278
2014-07-16,Awdal,0.06901362
2014-07-16,Bakool,-0.6633129
2014-07-16,Bari,0.20850694
2014-07-16,Bay,-0.0038270163
2014-07-16,Galgaduud,-0.54566973
2014-07-16,Gedo,-0.7505991
2014-07-16,Hiraan,-0.44120777
2014-07-16,Lower Juba,0.09265075
2014-07-16,Lower Shabelle,0.19344477
2014-07-16,Middle Juba,-0.065240756
2014-07-16,Middle Shabelle,0.3649277
2014-07-16,Mudug,-0.6185844
2014-07-16,Nugaal,-0.37220097
2014-07-16,Sanaag,-0.82574195
2014-07-16,Sool,-0.9236662
2014-07-16,Togdheer,-0.9261106
2014-07-16,Woqooyi Galbeed,-0.5004158
2014-08-16,Awdal,-0.37989497
2014-08-16,Bakool,-0.54985106
2014-08-16,Bari,-0.5391126
2014-08-16,Bay,-0.14790924
2014-08-16,Galgaduud,-0.7172507
2014-08-16,Gedo,-0.7509511
2014-08-16,Hiraan,-0.4980055
2014-08-16,Lower Juba,-0.042151634
2014-08-16,Lower Shabelle,0.06707944
2014-08-16,Middle Juba,0.06898723
2014-08-16,Middle Shabelle,0.10608666
2014-08-16,Mudug,-0.63185716
2014-08-16,Nugaal,-0.6296942
2014-08-16,Sanaag,-0.49580416
2014-08-16,Sool,-0.5990564
2014-08-16,Togdheer,-0.5782619
2014-08-16,Woqooyi Galbeed,-0.571962
2014-09-16,Awdal,0.15961245
2014-09-16,Bakool,0.065351024
2014-09-16,Bari,-0.69770676
2014-09-16,Bay,0.094200954
2014-09-16,Galgaduud,0.12886283
2014-09-16,Gedo,-0.3195367
2014-09-16,Hiraan,0.06612952
2014-09-16,Lower Juba,0.3031815
2014-09-16,Lower Shabelle,0.30060425
2014-09-16,Middle Juba,0.15389915
2014-09-16,Middle Shabelle,0.40476808
2014-09-16,Mudug,0.20819798
2014-09-16,Nugaal,0.50087756
2014-09-16,Sanaag,-0.64013946
2014-09-16,Sool,-0.14129467
2014-09-16,Togdheer,-0.046456553
2014-09-16,Woqooyi Galbeed,0.06059717
2014-10-16,Awdal,1.4287466
2014-10-16,Bakool,0.26382372
2014-10-16,Bari,-0.8144273
2014-10-16,Bay,0.34299478
2014-10-16,Galgaduud,0.34722334
2014-10-16,Gedo,0.17914128
2014-10-16,Hiraan,0.38941804
2014-10-16,Lower Juba,0.21004769
2014-10-16,Lower Shabelle,0.4371964
2014-10-16,Middle Juba,0.3651603
2014-10-16,Middle Shabelle,0.4765703
2014-10-16,Mudug,0.3216063
2014-10-16,Nugaal,0.26496652
2014-10-16,Sanaag,-0.22944556
2014-10-16,Sool,0.1394604
2014-10-16,Togdheer,0.43561268
2014-10-16,Woqooyi Galbeed,1.0549564
2014-11-16,Awdal,-0.8599105
2014-11-16,Bakool,0.4609657
2014-11-16,Bari,-1.6597229
2014-11-16,Bay,0.44399756
2014-11-16,Galgaduud,0.19582728
2014-11-16,Gedo,0.34153506
2014-11-16,Hiraan,0.4153177
2014-11-16,Lower Juba,0.34342244
2014-11-16,Lower Shabelle,0.4385199
2014-11-16,Middle Juba,0.3983705
2014-11-16,Middle Shabelle,0.42473227
2014-11-16,Mudug,-0.026757961
2014-11-16,Nugaal,-0.23516724
2014-11-16,Sanaag,-1.1195768
2014-11-16,Sool,-0.43851328
2014-11-16,Togdheer,-0.22654137
2014-11-16,Woqooyi Galbeed,-0.72998077
2014-12-16,Awdal,-1.4025816
2014-12-16,Bakool,-0.08706995
2014-12-16,Bari,-0.92294043
2014-12-16,Bay,0.111756526
2014-12-16,Galgaduud,0.055611834
2014-12-16,Gedo,-0.096041106
2014-12-16,Hiraan,0.07869497
2014-12-16,Lower Juba,0.1403061
2014-12-16,Lower Shabelle,0.23378062
2014-12-16,Middle Juba,0.18606189
2014-12-16,Middle Shabelle,0.4025661
2014-12-16,Mudug,0.18017825
2014-12-16,Nugaal,-0.10464704
2014-12-16,Sanaag,-1.6048884
2014-12-16,Sool,-1.7078576
2014-12-16,Togdheer,-1.8446003
2014-12-16,Woqooyi Galbeed,-1.7895972
2015-01-16,Awdal,-1.133006
2015-01-16,Bakool,0.24010682
2015-01-16,Bari,0.3943014
2015-01-16,Bay,0.13787414
2015-01-16,Galgaduud,0.42184418
2015-01-16,Gedo,0.19966638
2015-01-16,Hiraan,0.4636732
2015-01-16,Lower Juba,0.17510739
2015-01-16,Lower Shabelle,0.43998593
2015-01-16,Middle Juba,0.04283617
2015-01-16,Middle Shabelle,0.82566375
2015-01-16,Mudug,0.5795853
2015-01-16,Nugaal,0.5100028
2015-01-16,Sanaag,-0.58416826
2015-01-16,Sool,-0.50238514
2015-01-16,Togdheer,-1.0564098
2015-01-16,Woqooyi Galbeed,-1.1917346
2015-02-15,Awdal,-1.97921
2015-02-15,Bakool,-0.9595907
2015-02-15,Bari,-0.25985003
2015-02-15,Bay,-0.6320411
2015-02-15,Galgaduud,-1.3281932
2015-02-15,Gedo,-0.63620776
2015-02-15,Hiraan,-1.2428883
2015-02-15,Lower Juba,-0.15087341
2015-02-15,Lower Shabelle,-0.7046232
2015-02-15,Middle Juba,-0.07305916
2015-02-15,Middle Shabelle,-0.6200595
2015-02-15,Mudug,-1.3167539
2015-02-15,Nugaal,-1.2723722
2015-02-15,Sanaag,-1.0823795
2015-02-15,Sool,-1.612615
2015-02-15,Togdheer,-1.614407
2015-02-15,Woqooyi Galbeed,-1.7842903
2015-03-16,Awdal,-1.5956237
2015-03-16,Bakool,0.12036978
2015-03-16,Bari,-1.3087462
2015-03-16,Bay,0.2884974
2015-03-16,Galgaduud,-0.76098585
2015-03-16,Gedo,0.4484906
2015-03-16,Hiraan,-0.060953487
2015-03-16,Lower Juba,0.54126537
2015-03-16,Lower Shabelle,0.25612882
2015-03-16,Middle Juba,0.578972
2015-03-16,Middle Shabelle,0.17667267
2015-03-16,Mudug,-0.968553
2015-03-16,Nugaal,-1.246247
2015-03-16,Sanaag,-1.2412126
2015-03-16,Sool,-1.5563959
2015-03-16,Togdheer,-1.2019454
2015-03-16,Woqooyi Galbeed,-1.2384027
2015-04-16,Awdal,0.19293007
2015-04-16,Bakool,0.23867157
2015-04-16,Bari,-0.9148054
2015-04-16,Bay,0.25448677
2015-04-16,Galgaduud,0.27865848
2015-04-16,Gedo,0.21407783
2015-04-16,Hiraan,0.23434216
2015-04-16,Lower Juba,0.2756834
2015-04-16,Lower Shabelle,0.24019304
2015-04-16,Middle Juba,0.28040576
2015-04-16,Middle Shabelle,0.21018508
2015-04-16,Mudug,0.3164699
2015-04-16,Nugaal,0.36671862
2015-04-16,Sanaag,-0.33623445
2015-04-16,Sool,0.09093874
2015-04-16,Togdheer,0.17048563
2015-04-16,Woqooyi Galbeed,0.23561366
2015-05-16,Awdal,0.47986048
2015-05-16,Bakool,0.3129886
2015-05-16,Bari,-1.5657707
2015-05-16,Bay,0.29452118
2015-05-16,Galgaduud,0.08008271
2015-05-16,Gedo,0.18444073
2015-05-16,Hiraan,0.23612742
2015-05-16,Lower Juba,0.07855363
2015-05-16,Lower Shabelle,0.25034195
2015-05-16,Middle Juba,0.20306556
2015-05-16,Middle Shabelle,0.242836
2015-05-16,Mudug,-0.040667377
2015-05-16,Nugaal,-0.13555892
2015-05-16,Sanaag,-0.86378646
2015-05-16,Sool,-0.31789997
2015-05-16,Togdheer,0.037865847
2015-05-16,Woqooyi Galbeed,0.5384603
2015-06-16,Awdal,-0.85186636
2015-06-16,Bakool,-0.6588757
2015-06-16,Bari,-1.7467641
2015-06-16,Bay,0.2120742
2015-06-16,Galgaduud,-0.7403033
2015-06-16,Gedo,-0.92164654
2015-06-16,Hiraan,-0.18284637
2015-06-16,Lower Juba,0.23286402
2015-06-16,Lower Shabelle,0.31910032
2015-06-16,Middle Juba,0.2791125
2015-06-16,Middle Shabelle,0.17103095
2015-06-16,Mudug,-0.6862605
2015-06-16,Nugaal,-0.64745253
2015-06-16,Sanaag,-1.4931517
2015-06-16,Sool,-0.7847701
2015-06-16,Togdheer,-0.56792724
2015-06-16,Woqooyi Galbeed,-0.1906641
2015-07-16,Awdal,-1.3525387
2015-07-16,Bakool,-0.28100473
2015-07-16,Bari,-1.2545768
2015-07-16,Bay,0.20996286
2015-07-16,Galgaduud,0.49135926
2015-07-16,Gedo,-0.68797016
2015-07-16,Hiraan,0.43800583
2015-07-16,Lower Juba,0.13605362
2015-07-16,Lower Shabelle,0.33448038
2015-07-16,Middle Juba,0.23526125
2015-07-16,Middle Shabelle,0.49297443
2015-07-16,Mudug,0.28179082
2015-07-16,Nugaal,-0.03065071
2015-07-16,Sanaag,0.55782074
2015-07-16,Sool,0.7189112
2015-07-16,Togdheer,0.49495903
2015-07-16,Woqooyi Galbeed,-0.29234475
2015-08-16,Awdal,-1.4268609
2015-08-16,Bakool,-1.1115885
2015-08-16,Bari,-2.6330016
2015-08-16,Bay,-0.31655288
2015-08-16,Galgaduud,-1.4244812
2015-08-16,Gedo,-1.0553236
2015-08-16,Hiraan,-1.052423
2015-08-16,Lower Juba,-0.10511214
2015-08-16,Lower Shabelle,-0.073294714
2015-08-16,Middle Juba,-0.22217044
2015-08-16,Middle Shabelle,-0.29717192
2015-08-16,Mudug,-1.6618172
2015-08-16,Nugaal,-1.5827892
2015-08-16,Sanaag,-1.8716338
2015-08-16,Sool,-1.6292065
2015-08-16,Togdheer,-1.5881512
2015-08-16,Woqooyi Galbeed,-1.4844677
2015-09-16,Awdal,-1.8595403
2015-09-16,Bakool,-1.0230908
2015-09-16,Bari,-3.2626393
2015-09-16,Bay,-0.6458977
2015-09-16,Galgaduud,-2.5401618
2015-09-16,Gedo,-0.9909768
2015-09-16,Hiraan,-1.5270215
2015-09-16,Lower Juba,0.6492517
2015-09-16,Lower Shabelle,-0.5866825
2015-09-16,Middle Juba,-0.121164225
2015-09-16,Middle Shabelle,-0.7397324
2015-09-16,Mudug,-2.5258253
2015-09-16,Nugaal,-2.2929227
2015-09-16,Sanaag,-2.723539
2015-09-16,Sool,-2.729198
2015-09-16,Togdheer,-1.8835547
2015-09-16,Woqooyi Galbeed,-1.6798292
2015-10-16,Awdal,-3.1343718
2015-10-16,Bakool,1.5801528
2015-10-16,Bari,-2.9025517
2015-10-16,Bay,1.4964894
2015-10-16,Galgaduud,-0.1292418
2015-10-16,Gedo,1.4926814
2015-10-16,Hiraan,0.49528277
2015-10-16,Lower Juba,-0.17303018
2015-10-16,Lower Shabelle,0.73399466
2015-10-16,Middle Juba,0.7570112
2015-10-16,Middle Shabelle,0.30914634
2015-10-16,Mudug,-0.3947116
2015-10-16,Nugaal,-0.5791837
2015-10-16,Sanaag,-2.3542166
2015-10-16,Sool,-0.9236002
2015-10-16,Togdheer,-0.66769964
2015-10-16,Woqooyi Galbeed,-2.1477644
2015-11-16,Awdal,-1.410405
2015-11-16,Bakool,0.4218421
2015-11-16,Bari,-2.4454777
2015-11-16,Bay,0.43828204
2015-11-16,Galgaduud,0.07486031
2015-11-16,Gedo,0.27067488
2015-11-16,Hiraan,0.34534428
2015-11-16,Lower Juba,0.04028869
2015-11-16,Lower Shabelle,0.4241535
2015-11-16,Middle Juba,0.31991813
2015-11-16,Middle Shabelle,0.39137596
2015-11-16,Mudug,-0.08498155
2015-11-16,Nugaal,-0.69890374
2015-11-16,Sanaag,-1.777904
2015-11-16,Sool,-1.0908056
2015-11-16,Togdheer,-0.64969003
2015-11-16,Woqooyi Galbeed,-1.4277662
2015-12-16,Awdal,-0.015028171
2015-12-16,Bakool,-1.2487979
2015-12-16,Bari,-1.6562532
2015-12-16,Bay,-0.9920846
2015-12-16,Galgaduud,-0.56533915
2015-12-16,Gedo,-1.1648911
2015-12-16,Hiraan,-0.39926043
2015-12-16,Lower Juba,-0.6748756
2015-12-16,Lower Shabelle,-0.27416518
2015-12-16,Middle Juba,-0.72691214
2015-12-16,Middle Shabelle,0.11091298
2015-12-16,Mudug,-0.6790881
2015-12-16,Nugaal,-1.2496171
2015-12-16,Sanaag,-1.1254753
2015-12-16,Sool,-1.2283752
2015-12-16,Togdheer,-0.8318728
2015-12-16,Woqooyi Galbeed,-0.3563883
2016-01-16,Awdal,-0.32864118
2016-01-16,Bakool,-1.283446
2016-01-16,Bari,-2.1066658
2016-01-16,Bay,-1.4763671
2016-01-16,Galgaduud,-1.1359434
2016-01-16,Gedo,-1.3552809
2016-01-16,Hiraan,-1.4792236
2016-01-16,Lower Juba,-2.0244439
2016-01-16,Lower Shabelle,-1.9570963
2016-01-16,Middle Juba,-1.5998833
2016-01-16,Middle Shabelle,0.012091314
2016-01-16,Mudug,-1.3795542
2016-01-16,Nugaal,-1.4810214
2016-01-16,Sanaag,-1.3172913
2016-01-16,Sool,-1.4421524
2016-01-16,Togdheer,-0.69417685
2016-01-16,Woqooyi Galbeed,-0.40342808
2016-02-15,Awdal,0.22025886
2016-02-15,Bakool,-1.4181986
2016-02-15,Bari,-0.8130111
2016-02-15,Bay,-1.2283989
2016-02-15,Galgaduud,-1.0509545
2016-02-15,Gedo,-0.99901384
2016-02-15,Hiraan,-1.1054345
2016-02-15,Lower Juba,-1.5635656
2016-02-15,Lower Shabelle,-1.2838342
2016-02-15,Middle Juba,-1.3571863
2016-02-15,Middle Shabelle,-0.47223577
2016-02-15,Mudug,-0.9167392
2016-02-15,Nugaal,-0.97507274
2016-02-15,Sanaag,-1.5145644
2016-02-15,Sool,-1.53299
2016-02-15,Togdheer,-1.2435473
2016-02-15,Woqooyi Galbeed,-0.43662518
2016-03-16,Awdal,-2.3930593
2016-03-16,Bakool,-0.18355949
2016-03-16,Bari,-3.115541
2016-03-16,Bay,-0.19587442
2016-03-16,Galgaduud,-1.8823978
2016-03-16,Gedo,-0.8697799
2016-03-16,Hiraan,-0.4769885
2016-03-16,Lower Juba,-2.679517
2016-03-16,Lower Shabelle,-0.8693075
2016-03-16,Middle Juba,-0.95536745
2016-03-16,Middle Shabelle,-0.121309355
2016-03-16,Mudug,-3.0081832
2016-03-16,Nugaal,-3.7285523
2016-03-16,Sanaag,-2.2044516
2016-03-16,Sool,-2.8267422
2016-03-16,Togdheer,-2.2405705
2016-03-16,Woqooyi Galbeed,-2.1532829
2016-04-16,Awdal,1.4984556
2016-04-16,Bakool,0.23003747
2016-04-16,Bari,-0.11505254
2016-04-16,Bay,0.21524307
2016-04-16,Galgaduud,0.14459479
2016-04-16,Gedo,0.68978584
2016-04-16,Hiraan,0.17143703
2016-04-16,Lower Juba,-0.4123186
2016-04-16,Lower Shabelle,0.1531415
2016-04-16,Middle Juba,0.1855642
2016-04-16,Middle Shabelle,0.1558845
2016-04-16,Mudug,0.17296496
2016-04-16,Nugaal,0.24806616
2016-04-16,Sanaag,-0.48779786
2016-04-16,Sool,0.022378007
2016-04-16,Togdheer,0.37171534
2016-04-16,Woqooyi Galbeed,1.0299857
2016-05-16,Awdal,1.0088165
2016-05-16,Bakool,-0.64881206
2016-05-16,Bari,0.23053987
2016-05-16,Bay,-0.65547913
2016-05-16,Galgaduud,0.34622455
2016-05-16,Gedo,-1.0848981
2016-05-16,Hiraan,0.19156542
2016-05-16,Lower Juba,-0.92268664
2016-05-16,Lower Shabelle,-0.00542559
2016-05-16,Middle Juba,-0.4470071
2016-05-16,Middle Shabelle,0.35597396
2016-05-16,Mudug,0.2646018
2016-05-16,Nugaal,0.31981537
2016-05-16,Sanaag,0.17732425
2016-05-16,Sool,0.15504779
2016-05-16,Togdheer,0.40199026
2016-05-16,Woqooyi Galbeed,0.8651363
2016-06-16,Awdal,-0.8408082
2016-06-16,Bakool,-1.1940906
2016-06-16,Bari,-0.5915113
2016-06-16,Bay,-1.5769157
2016-06-16,Galgaduud,-0.19861673
2016-06-16,Gedo,-1.7114773
2016-06-16,Hiraan,4.2443924e-05
2016-06-16,Lower Juba,-0.7706271
2016-06-16,Lower Shabelle,-0.2537454
2016-06-16,Middle Juba,-0.78140235
2016-06-16,Middle Shabelle,0.2601264
2016-06-16,Mudug,-0.43305546
2016-06-16,Nugaal,-0.46703714
2016-06-16,Sanaag,-1.006564
2016-06-16,Sool,-0.6378753
2016-06-16,Togdheer,-0.5232338
2016-06-16,Woqooyi Galbeed,-0.5122219
2016-07-16,Awdal,-0.032559246
2016-07-16,Bakool,0.57670575
2016-07-16,Bari,0.3801727
2016-07-16,Bay,1.8353168
2016-07-16,Galgaduud,-1.1250553
2016-07-16,Gedo,0.8056079
2016-07-16,Hiraan,-0.3947955
2016-07-16,Lower Juba,0.78675616
2016-07-16,Lower Shabelle,0.97096384
2016-07-16,Middle Juba,1.1685841
2016-07-16,Middle Shabelle,0.1336769
2016-07-16,Mudug,-1.1313822
2016-07-16,Nugaal,-0.92757684
2016-07-16,Sanaag,-0.6513375
2016-07-16,Sool,-1.2186521
2016-07-16,Togdheer,-0.8758156
2016-07-16,Woqooyi Galbeed,-0.4626325
2016-08-16,Awdal,-0.31498924
2016-08-16,Bakool,-0.95943475
2016-08-16,Bari,0.009421955
2016-08-16,Bay,-0.9935309
2016-08-16,Galgaduud,-0.40860847
2016-08-16,Gedo,-1.0465379
2016-08-16,Hiraan,-0.5686923
2016-08-16,Lower Juba,0.025872441
2016-08-16,Lower Shabelle,-0.33396444
2016-08-16,Middle Juba,-0.33610314
2016-08-16,Middle Shabelle,-0.24480934
2016-08-16,Mudug,-0.018389428
2016-08-16,Nugaal,-0.12746695
2016-08-16,Sanaag,-0.28975818
2016-08-16,Sool,-0.13111286
2016-08-16,Togdheer,-0.36083293
2016-08-16,Woqooyi Galbeed,-0.35616556
2016-09-16,Awdal,-0.97776073
2016-09-16,Bakool,-1.6292785
2016-09-16,Bari,-1.4820887
2016-09-16,Bay,-1.403047
2016-09-16,Galgaduud,-0.99736303
2016-09-16,Gedo,-1.4867598
2016-09-16,Hiraan,-0.6662287
2016-09-16,Lower Juba,-0.6261792
2016-09-16,Lower Shabelle,-0.47471124
2016-09-16,Middle Juba,-0.8400963
2016-09-16,Middle Shabelle,-0.32900444
2016-09-16,Mudug,-1.2524302
2016-09-16,Nugaal,-0.9134809
2016-09-16,Sanaag,-1.5717711
2016-09-16,Sool,-1.1371421
2016-09-16,Togdheer,-1.0156616
2016-09-16,Woqooyi Galbeed,-1.0101717
2016-10-16,Awdal,-2.2444484
2016-10-16,Bakool,-1.4244637
2016-10-16,Bari,-0.59674776
2016-10-16,Bay,-1.2549661
2016-10-16,Galgaduud,0.03943523
2016-10-16,Gedo,-1.9861444
2016-10-16,Hiraan,0.036495637
2016-10-16,Lower Juba,-1.2034907
2016-10-16,Lower Shabelle,-0.09395666
2016-10-16,Middle Juba,-0.58738196
2016-10-16,Middle Shabelle,0.32833022
2016-10-16,Mudug,-0.10405455
2016-10-16,Nugaal,-0.29117677
2016-10-16,Sanaag,-0.9168723
2016-10-16,Sool,-0.42404947
2016-10-16,Togdheer,-0.33507165
2016-10-16,Woqooyi Galbeed,-1.3124313
2016-11-16,Awdal,-0.6301702
2016-11-16,Bakool,1.7249172
2016-11-16,Bari,-1.0737096
2016-11-16,Bay,1.7696207
2016-11-16,Galgaduud,0.2888045
2016-11-16,Gedo,1.8987833
2016-11-16,Hiraan,0.7379877
2016-11-16,Lower Juba,0.5450829
2016-11-16,Lower Shabelle,0.94290334
2016-11-16,Middle Juba,1.04442
2016-11-16,Middle Shabelle,0.4608509
2016-11-16,Mudug,0.071482204
2016-11-16,Nugaal,-0.20036626
2016-11-16,Sanaag,-0.5064073
2016-11-16,Sool,-0.33638382
2016-11-16,Togdheer,-0.03887689
2016-11-16,Woqooyi Galbeed,-0.32844785
2016-12-16,Awdal,-1.4359578
2016-12-16,Bakool,0.13418281
2016-12-16,Bari,-1.5222607
2016-12-16,Bay,0.05019314
2016-12-16,Galgaduud,0.31147754
2016-12-16,Gedo,0.52919114
2016-12-16,Hiraan,0.31535223
2016-12-16,Lower Juba,-0.3178631
2016-12-16,Lower Shabelle,0.08429222
2016-12-16,Middle Juba,-0.042615984
2016-12-16,Middle Shabelle,0.30963114
2016-12-16,Mudug,0.46925896
2016-12-16,Nugaal,0.073166035
2016-12-16,Sanaag,-0.30387083
2016-12-16,Sool,-0.18047996
2016-12-16,Togdheer,-0.3415367
2016-12-16,Woqooyi Galbeed,-0.81787574
2017-01-16,Awdal,-1.8813151
2017-01-16,Bakool,-0.45844743
2017-01-16,Bari,-1.3058397
2017-01-16,Bay,0.10937797
