Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2001,ERI,EGY,Eritrea,Egypt,ASY,Cairo,U,U,0,0,0,0,0,112,112,0,0,0,0,0,220,220,332
2001,ERI,EGY,Eritrea,Egypt,REF,Cairo,U,U,5,0,0,12,0,0,17,0,0,0,24,0,0,24,41
2001,ERI,AUS,Eritrea,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2001,ERI,AUS,Eritrea,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708
2001,ERI,BFA,Eritrea,Burkina Faso,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,ERI,BWA,Eritrea,Botswana,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,ERI,BGR,Eritrea,Bulgaria,ASY,Dispersed in the country / territory,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2001,ERI,BGR,Eritrea,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,ERI,CAN,Eritrea,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
2001,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
2001,ERI,CUB,Eritrea,Cuba,REF,Havana,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,ERI,DNK,Eritrea,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2001,ERI,DNK,Eritrea,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2001,ERI,ERI,Eritrea,Eritrea,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32749
2001,ERI,ETH,Eritrea,Ethiopia,REF,Shimelba (Shire/Shiraro),C,U,346,377,323,740,342,0,2128,363,426,366,596,333,0,2084,4212
2001,ERI,FRA,Eritrea,France,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,11,11,0,0,0,0,0,6,6,17
2001,ERI,DEU,Eritrea,Germany,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210
2001,ERI,GRC,Eritrea,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2001,ERI,IRL,Eritrea,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2001,ERI,IRQ,Eritrea,Iraq,REF,Baghdad,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
2001,ERI,ISR,Eritrea,Israel,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2001,ERI,ITA,Eritrea,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2001,ERI,JOR,Eritrea,Jordan,ASY,Amman,U,U,0,0,0,5,0,0,5,0,0,0,8,0,0,8,13
2001,ERI,KEN,Eritrea,Kenya,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899
2001,ERI,KEN,Eritrea,Kenya,REF,Dagahaley (Dadaab),C,U,0,6,0,17,0,0,23,0,7,0,62,0,0,69,92
2001,ERI,KEN,Eritrea,Kenya,REF,Ifo (Dadaab),C,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2001,ERI,KEN,Eritrea,Kenya,REF,Kakuma,C,U,0,0,0,0,6,0,6,5,0,0,19,0,0,24,30
2001,ERI,KEN,Eritrea,Kenya,REF,Nairobi,U,U,9,10,9,93,105,0,226,5,38,33,111,5,0,192,418
2001,ERI,LBN,Eritrea,Lebanon,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2001,ERI,MDA,Eritrea,Republic of Moldova,ASY,Chisinau,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2001,ERI,MEX,Eritrea,Mexico,REF,Mexico City,U,U,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2001,ERI,MAR,Eritrea,Morocco,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2001,ERI,MOZ,Eritrea,Mozambique,ASY,Maputo,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2001,ERI,NLD,Eritrea,Netherlands,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
2001,ERI,NLD,Eritrea,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
2001,ERI,NGA,Eritrea,Nigeria,REF,Lagos,U,U,0,9,0,0,0,0,9,0,0,5,6,0,0,11,20
2001,ERI,NOR,Eritrea,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
2001,ERI,NZL,Eritrea,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2001,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,U,U,0,0,0,15,0,0,15,0,0,0,32,0,0,32,47
2001,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2001,ERI,RWA,Eritrea,Rwanda,REF,Kigali,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,ERI,SOM,Eritrea,Somalia,REF,Hargeisa,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,ERI,SDN,Eritrea,Sudan,REF,Abu Rakhman,C,U,164,218,187,333,0,0,902,189,228,195,431,0,0,1043,1945
2001,ERI,SDN,Eritrea,Sudan,REF,Abuda,C,U,567,463,396,1021,0,0,2447,537,539,462,898,0,0,2436,4883
2001,ERI,SDN,Eritrea,Sudan,REF,Ading/El Zarzur,C,U,225,186,159,458,0,0,1028,210,222,190,337,0,0,959,1987
2001,ERI,SDN,Eritrea,Sudan,REF,Asotriba,C,U,263,236,203,497,0,0,1199,244,255,219,435,0,0,1153,2352
2001,ERI,SDN,Eritrea,Sudan,REF,Daim El Nour,C,U,209,188,161,396,0,0,954,195,203,174,346,0,0,918,1872
2001,ERI,SDN,Eritrea,Sudan,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194666
2001,ERI,SDN,Eritrea,Sudan,REF,Fau 5,C,U,228,149,127,349,0,0,853,269,238,204,320,0,0,1031,1884
2001,ERI,SDN,Eritrea,Sudan,REF,Girba,C,U,899,1163,996,2130,0,0,5188,1034,1213,1040,1736,0,0,5023,10211
2001,ERI,SDN,Eritrea,Sudan,REF,Hawata,C,U,213,176,150,433,0,0,972,199,210,180,319,0,0,908,1880
2001,ERI,SDN,Eritrea,Sudan,REF,Karkora,C,U,464,458,392,1142,0,0,2456,516,569,488,1130,0,0,2703,5159
2001,ERI,SDN,Eritrea,Sudan,REF,Kilo 26,C,U,844,1114,955,2312,0,0,5225,862,1243,1065,1906,0,0,5076,10301
2001,ERI,SDN,Eritrea,Sudan,REF,Mafaza,C,U,293,147,126,359,0,0,925,128,175,150,249,0,0,702,1627
2001,ERI,SDN,Eritrea,Sudan,REF,Salalab,C,U,196,177,152,372,0,0,897,183,191,164,325,0,0,863,1760
2001,ERI,SDN,Eritrea,Sudan,REF,Salmin,C,U,315,260,223,641,0,0,1439,295,311,266,472,0,0,1344,2783
2001,ERI,SDN,Eritrea,Sudan,REF,"Shagrabs 1, 2 & 3",C,U,3005,2479,2125,4889,0,0,12498,3163,2535,2173,5085,0,0,12956,25454
2001,ERI,SDN,Eritrea,Sudan,REF,Suki,C,U,428,330,282,963,0,0,2003,269,241,206,663,0,0,1379,3382
2001,ERI,SDN,Eritrea,Sudan,REF,Suwakin,C,U,53,48,41,102,0,0,244,50,52,44,88,0,0,234,478
2001,ERI,SDN,Eritrea,Sudan,REF,Um Ali,C,U,250,172,148,443,0,0,1013,250,182,156,370,0,0,958,1971
2001,ERI,SDN,Eritrea,Sudan,REF,Um Gargur,C,U,299,352,301,787,0,0,1739,308,412,353,767,0,0,1840,3579
2001,ERI,SDN,Eritrea,Sudan,REF,Um Sagata,C,U,336,229,197,691,0,0,1453,521,322,276,615,0,0,1734,3187
2001,ERI,SDN,Eritrea,Sudan,REF,Umbrush,C,U,168,139,119,342,0,0,768,157,166,142,252,0,0,717,1485
2001,ERI,SDN,Eritrea,Sudan,REF,Wad Awad,C,U,120,70,60,210,0,0,460,37,89,76,117,0,0,319,779
2001,ERI,SDN,Eritrea,Sudan,REF,Wad El Hilea,C,U,394,512,438,895,0,0,2239,414,521,447,745,0,0,2127,4366
2001,ERI,SDN,Eritrea,Sudan,REF,Wad Sherife,C,U,4536,3874,3320,7889,0,0,19619,3120,4054,3475,6287,0,0,16936,36555
2001,ERI,SVK,Eritrea,Slovakia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2001,ERI,SWE,Eritrea,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
2001,ERI,CHE,Eritrea,Switzerland,ASY,Dispersed in the country / territory,R,U,7,0,0,22,5,0,34,5,0,5,24,0,0,34,68
2001,ERI,CHE,Eritrea,Switzerland,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,136,136,0,0,0,0,0,149,149,285
2001,ERI,SYR,Eritrea,Syrian Arab Republic,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2001,ERI,SYR,Eritrea,Syrian Arab Republic,REF,Damascus,U,U,0,0,0,5,0,0,5,0,0,0,6,0,0,6,11
2001,ERI,ARE,Eritrea,United Arab Emirates,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2001,ERI,UGA,Eritrea,Uganda,ASY,Kampala,U,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2001,ERI,UGA,Eritrea,Uganda,REF,Kampala,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,ERI,USA,Eritrea,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2001,ERI,USA,Eritrea,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
2001,ERI,YEM,Eritrea,Yemen,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
2001,ERI,YEM,Eritrea,Yemen,REF,Sana'a,U,U,6,0,5,18,0,0,29,5,5,5,25,6,0,46,75
2001,ERI,ZWE,Eritrea,Zimbabwe,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2001,ERI,ZWE,Eritrea,Zimbabwe,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,35,0,0,35,35
2001,ERI,ZWE,Eritrea,Zimbabwe,REF,Tongogara,C,U,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2002,ERI,EGY,Eritrea,Egypt,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
2002,ERI,EGY,Eritrea,Egypt,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2002,ERI,AUS,Eritrea,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2002,ERI,AUS,Eritrea,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667
2002,ERI,BFA,Eritrea,Burkina Faso,ASY,Ouagadougou,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,ERI,BFA,Eritrea,Burkina Faso,REF,Ouagadougou-Bobo,U,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,ERI,BWA,Eritrea,Botswana,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,ERI,BGR,Eritrea,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,ERI,CAN,Eritrea,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
2002,ERI,CAN,Eritrea,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411
2002,ERI,DNK,Eritrea,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2002,ERI,DJI,Eritrea,Djibouti,REF,Hol-Hol,C,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2002,ERI,ERI,Eritrea,Eritrea,RET,Dispersed in the country / territory,R,U,1345,1549,1327,4685,643,0,9549,1365,1497,1283,4379,964,0,9488,19037
2002,ERI,ERI,Eritrea,Eritrea,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638
2002,ERI,ETH,Eritrea,Ethiopia,REF,Shimelba (Shire/Shiraro),C,U,347,353,302,980,79,0,2061,392,412,353,1773,135,0,3065,5126
2002,ERI,FRA,Eritrea,France,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,12,12,0,0,0,0,0,8,8,20
2002,ERI,GBR,Eritrea,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975
2002,ERI,DEU,Eritrea,Germany,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
2002,ERI,DEU,Eritrea,Germany,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553
2002,ERI,HKG,Eritrea,"China, Hong Kong Special Administrative Region",REF,Hong Kong,U,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2002,ERI,IND,Eritrea,India,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2002,ERI,IRL,Eritrea,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,ERI,ISR,Eritrea,Israel,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2002,ERI,ISR,Eritrea,Israel,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,ERI,ITA,Eritrea,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2002,ERI,JOR,Eritrea,Jordan,ASY,Amman,U,U,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2002,ERI,KEN,Eritrea,Kenya,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
2002,ERI,KEN,Eritrea,Kenya,REF,Dagahaley (Dadaab),C,U,0,6,0,20,0,0,26,0,7,0,66,0,0,73,99
2002,ERI,KEN,Eritrea,Kenya,REF,Ifo (Dadaab),C,U,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2002,ERI,KEN,Eritrea,Kenya,REF,Kakuma,C,U,0,0,0,5,0,0,5,5,0,0,13,0,0,18,23
2002,ERI,KEN,Eritrea,Kenya,REF,Nairobi,U,U,7,6,6,67,78,0,164,0,29,26,84,0,0,139,303
2002,ERI,MEX,Eritrea,Mexico,REF,Mexico City,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2002,ERI,MWI,Eritrea,Malawi,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,ERI,MAR,Eritrea,Morocco,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2002,ERI,MOZ,Eritrea,Mozambique,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2002,ERI,MLT,Eritrea,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2002,ERI,NLD,Eritrea,Netherlands,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399
2002,ERI,NLD,Eritrea,Netherlands,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
2002,ERI,NGA,Eritrea,Nigeria,REF,Lagos,U,U,0,0,0,8,0,0,8,0,5,0,7,0,0,12,20
2002,ERI,NOR,Eritrea,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
2002,ERI,NZL,Eritrea,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2002,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,U,U,0,0,5,0,0,0,5,0,0,0,26,0,0,26,31
2002,ERI,ZAF,Eritrea,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
2002,ERI,SOM,Eritrea,Somalia,REF,Hargeisa,U,U,0,7,0,0,0,0,7,0,0,7,0,0,0,7,14
2002,ERI,ESP,Eritrea,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2002,ERI,SDN,Eritrea,Sudan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23442
2002,ERI,SDN,Eritrea,Sudan,REF,Abu Rakhman,C,U,106,147,126,210,46,0,635,93,134,114,275,29,0,645,1280
2002,ERI,SDN,Eritrea,Sudan,REF,Abuda,C,U,311,492,422,950,92,0,2267,336,531,456,880,127,0,2330,4597
2002,ERI,SDN,Eritrea,Sudan,REF,Asotriba,C,U,263,236,203,497,0,0,1199,244,255,219,435,0,0,1153,2352
